ID	Database
21917992	Pubmed
9461298	Pubmed
15958533	Pubmed
18434311	Pubmed
23845380	Pubmed
7547873	Pubmed
16825321	Pubmed
9065415	Pubmed
10809722	Pubmed
9115292	Pubmed
12727852	Pubmed
8626565	Pubmed
21297635	Pubmed
19657146	Pubmed
14973287	Pubmed
9852107	Pubmed
15591058	Pubmed
18658137	Pubmed
7075587	Pubmed
10706100	Pubmed
1698775	Pubmed
21784848	Pubmed
10229672	Pubmed
10986281	Pubmed
16133547	Pubmed
23035980	Pubmed
21030783	Pubmed
17608959	Pubmed
12843408	Pubmed
21670566	Pubmed
21864727	Pubmed
19571574	Pubmed
17354228	Pubmed
17332331	Pubmed
15234972	Pubmed
9148753	Pubmed
11375993	Pubmed
8226919	Pubmed
1649600	Pubmed
22159414	Pubmed
12149247	Pubmed
20142769	Pubmed
19010778	Pubmed
16631740	Pubmed
11872628	Pubmed
1707285	Pubmed
21441952	Pubmed
10386589	Pubmed
19714641	Pubmed
2681419	Pubmed
11931755	Pubmed
12716934	Pubmed
19800373	Pubmed
17562450	Pubmed
19616423	Pubmed
19817485	Pubmed
9818170	Pubmed
21087458	Pubmed
11076937	Pubmed
