ID	Database
21917992	Pubmed
12845610	Pubmed
21123617	Pubmed
11259413	Pubmed
7852349	Pubmed
16293224	Pubmed
16413178	Pubmed
11054877	Pubmed
14715956	Pubmed
7559467	Pubmed
7693733	Pubmed
9949188	Pubmed
8798654	Pubmed
7685013	Pubmed
7542669	Pubmed
2412224	Pubmed
2420006	Pubmed
16806867	Pubmed
9659900	Pubmed
10022829	Pubmed
21642437	Pubmed
2045422	Pubmed
12615925	Pubmed
9645947	Pubmed
6193777	Pubmed
8002934	Pubmed
9346959	Pubmed
2430969	Pubmed
12225811	Pubmed
11084047	Pubmed
8943283	Pubmed
15075323	Pubmed
9685393	Pubmed
17588949	Pubmed
9294172	Pubmed
16493581	Pubmed
15296743	Pubmed
9341124	Pubmed
9659899	Pubmed
12237301	Pubmed
10339611	Pubmed
10673326	Pubmed
22493504	Pubmed
3872795	Pubmed
8314844	Pubmed
16258728	Pubmed
17167768	Pubmed
15721307	Pubmed
11847221	Pubmed
6439184	Pubmed
21789315	Pubmed
2059554	Pubmed
1544908	Pubmed
9252349	Pubmed
8440685	Pubmed
16581764	Pubmed
11964076	Pubmed
6643500	Pubmed
20690820	Pubmed
2364322	Pubmed
3997977	Pubmed
22134916	Pubmed
9245798	Pubmed
7527058	Pubmed
7499434	Pubmed
1376317	Pubmed
17002897	Pubmed
20565253	Pubmed
15774861	Pubmed
17097330	Pubmed
22302937	Pubmed
16261592	Pubmed
15147720	Pubmed
19273203	Pubmed
8866399	Pubmed
12231361	Pubmed
10215583	Pubmed
19693541	Pubmed
7574488	Pubmed
