ID	Database
9660940	Pubmed
11285224	Pubmed
15569716	Pubmed
14737186	Pubmed
10620603	Pubmed
2014052	Pubmed
14564014	Pubmed
9436978	Pubmed
15731250	Pubmed
9582382	Pubmed
9092824	Pubmed
2017166	Pubmed
25723178	Pubmed
10607567	Pubmed
11160719	Pubmed
11070003	Pubmed
10618429	Pubmed
16188976	Pubmed
16282498	Pubmed
16979207	Pubmed
14528301	Pubmed
7958838	Pubmed
11836381	Pubmed
12228227	Pubmed
7859737	Pubmed
9024665	Pubmed
8599760	Pubmed
15202998	Pubmed
12808465	Pubmed
15098018	Pubmed
9837918	Pubmed
2015625	Pubmed
9351809	Pubmed
8805303	Pubmed
7878053	Pubmed
1944575	Pubmed
16103193	Pubmed
15781449	Pubmed
14528300	Pubmed
15479846	Pubmed
9405152	Pubmed
20953181	Pubmed
10544125	Pubmed
7853496	Pubmed
2556643	Pubmed
2406030	Pubmed
9491887	Pubmed
9356449	Pubmed
10087256	Pubmed
2547778	Pubmed
12450408	Pubmed
18775730	Pubmed
10872471	Pubmed
26046137	Pubmed
15502822	Pubmed
12196509	Pubmed
23511206	Pubmed
27081075	Pubmed
12791264	Pubmed
27081072	Pubmed
