ID	Database
20812787	Pubmed
15317934	Pubmed
20164179	Pubmed
1483038	Pubmed
3350800	Pubmed
16842833	Pubmed
15821744	Pubmed
11782468	Pubmed
9431993	Pubmed
9637248	Pubmed
8890909	Pubmed
6456763	Pubmed
1569062	Pubmed
14723223	Pubmed
16661782	Pubmed
16661668	Pubmed
1711890	Pubmed
10679223	Pubmed
9668121	Pubmed
2537056	Pubmed
17988700	Pubmed
17451884	Pubmed
12441402	Pubmed
11265756	Pubmed
10970870	Pubmed
14705	Pubmed
2339986	Pubmed
19608919	Pubmed
17142313	Pubmed
11578145	Pubmed
16444005	Pubmed
16037612	Pubmed
10455115	Pubmed
1321713	Pubmed
20383543	Pubmed
15534230	Pubmed
7305945	Pubmed
14500886	Pubmed
