ID	Database
18259769	Pubmed
19381358	Pubmed
20495089	Pubmed
17686774	Pubmed
21040849	Pubmed
17448995	Pubmed
2953725	Pubmed
7702581	Pubmed
18194661	Pubmed
16510471	Pubmed
18000046	Pubmed
8383669	Pubmed
20810651	Pubmed
2160952	Pubmed
8045293	Pubmed
1656976	Pubmed
10720933	Pubmed
10642508	Pubmed
19380724	Pubmed
20525693	Pubmed
11800564	Pubmed
16227996	Pubmed
16609065	Pubmed
16274220	Pubmed
9037075	Pubmed
8626462	Pubmed
9571199	Pubmed
9744806	Pubmed
10767424	Pubmed
11588175	Pubmed
18662336	Pubmed
2155780	Pubmed
9677400	Pubmed
8717357	Pubmed
6141558	Pubmed
6309857	Pubmed
20466723	Pubmed
18063579	Pubmed
10564087	Pubmed
16564538	Pubmed
1849271	Pubmed
1315307	Pubmed
10542332	Pubmed
17398006	Pubmed
18449189	Pubmed
21527911	Pubmed
14584882	Pubmed
19953639	Pubmed
16813530	Pubmed
10625641	Pubmed
18794901	Pubmed
15692071	Pubmed
17486601	Pubmed
19452451	Pubmed
15044468	Pubmed
14576842	Pubmed
12958161	Pubmed
2847710	Pubmed
2465923	Pubmed
8391122	Pubmed
15024690	Pubmed
8719416	Pubmed
1321750	Pubmed
8632757	Pubmed
8264558	Pubmed
1664410	Pubmed
8382267	Pubmed
8719414	Pubmed
9719863	Pubmed
16219661	Pubmed
10950931	Pubmed
15010458	Pubmed
15369674	Pubmed
18815190	Pubmed
19021540	Pubmed
5961668	Pubmed
2844759	Pubmed
7565620	Pubmed
9950429	Pubmed
17392525	Pubmed
7665160	Pubmed
15504734	Pubmed
11182090	Pubmed
21984732	Pubmed
18724360	Pubmed
22946059	Pubmed
16143108	Pubmed
16793765	Pubmed
19620632	Pubmed
19387438	Pubmed
19153159	Pubmed
8112288	Pubmed
7795595	Pubmed
8533761	Pubmed
1379744	Pubmed
8544406	Pubmed
20538786	Pubmed
10831588	Pubmed
8041726	Pubmed
11734858	Pubmed
18310267	Pubmed
15044642	Pubmed
11687798	Pubmed
16849430	Pubmed
2430951	Pubmed
2477373	Pubmed
2838329	Pubmed
12119109	Pubmed
2559024	Pubmed
8918259	Pubmed
8798450	Pubmed
11062458	Pubmed
15174025	Pubmed
12953268	Pubmed
15260953	Pubmed
17357072	Pubmed
8490659	Pubmed
8490646	Pubmed
9147644	Pubmed
10484781	Pubmed
10401004	Pubmed
17662945	Pubmed
15919184	Pubmed
10767338	Pubmed
10615129	Pubmed
15831496	Pubmed
18400985	Pubmed
16850186	Pubmed
15505377	Pubmed
11904445	Pubmed
12907679	Pubmed
9700209	Pubmed
9662395	Pubmed
8298639	Pubmed
9307043	Pubmed
7626145	Pubmed
2298749	Pubmed
9395096	Pubmed
8809036	Pubmed
7588753	Pubmed
2321095	Pubmed
17881003	Pubmed
15147738	Pubmed
15916532	Pubmed
8695634	Pubmed
2154449	Pubmed
14634667	Pubmed
