Label	Type	ID	Database	Comment
PRKAG1 	Protein	P54619	Uniprot-TrEMBL	
TSC1 	Protein	Q92574	Uniprot-TrEMBL	
LAMTOR4 	Protein	Q0VGL1	Uniprot-TrEMBL	
CAB39 	Protein	Q9Y376	Uniprot-TrEMBL	
p-S722,S792-RPTOR 	Protein	Q8N122	Uniprot-TrEMBL	
p-AMPK heterotrimer	Complex	R-HSA-380934	Reactome	
TSC1 	Protein	Q92574	Uniprot-TrEMBL	
MTOR 	Protein	P42345	Uniprot-TrEMBL	
RHEB 	Protein	Q15382	Uniprot-TrEMBL	
LAMTOR5 	Protein	O43504	Uniprot-TrEMBL	
p-T183-PRKAA1 	Protein	Q13131	Uniprot-TrEMBL	
RHEB 	Protein	Q15382	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
STRAD	Complex	R-HSA-380963	Reactome	
PRKAB2 	Protein	O43741	Uniprot-TrEMBL	
SLC38A9 	Protein	Q8NBW4	Uniprot-TrEMBL	
PRKAB2 	Protein	O43741	Uniprot-TrEMBL	
STRADB 	Protein	Q9C0K7	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
PRKAG2 	Protein	Q9UGJ0	Uniprot-TrEMBL	
PRKAG2 	Protein	Q9UGJ0	Uniprot-TrEMBL	
CAB39L 	Protein	Q9H9S4	Uniprot-TrEMBL	
p-T172-PRKAA2 	Protein	P54646	Uniprot-TrEMBL	
STRADA 	Protein	Q7RTN6	Uniprot-TrEMBL	
PRKAG3 	Protein	Q9UGI9	Uniprot-TrEMBL	
LAMTOR4 	Protein	Q0VGL1	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
PRKAA2 	Protein	P54646	Uniprot-TrEMBL	
PPM1A	Protein	P35813	Uniprot-TrEMBL	
MLST8 	Protein	Q9BVC4	Uniprot-TrEMBL	
RRAGC 	Protein	Q9HB90	Uniprot-TrEMBL	
RRAGA 	Protein	Q7L523	Uniprot-TrEMBL	
GTP 	Metabolite	CHEBI:15996	ChEBI	
Pi	Metabolite	CHEBI:43474	ChEBI	
GDP 	Metabolite	CHEBI:17552	ChEBI	
LAMTOR4 	Protein	Q0VGL1	Uniprot-TrEMBL	
LAMTOR1 	Protein	Q6IAA8	Uniprot-TrEMBL	
RRAGD 	Protein	Q9NQL2	Uniprot-TrEMBL	
Active mTORC1
complex	Complex	R-HSA-165678	Reactome	
GDP 	Metabolite	CHEBI:17552	ChEBI	
MLST8 	Protein	Q9BVC4	Uniprot-TrEMBL	
GDP 	Metabolite	CHEBI:17552	ChEBI	
PRKAG1 	Protein	P54619	Uniprot-TrEMBL	
RPTOR 	Protein	Q8N122	Uniprot-TrEMBL	
CAB39L 	Protein	Q9H9S4	Uniprot-TrEMBL	
PRKAG3 	Protein	Q9UGI9	Uniprot-TrEMBL	
LAMTOR2 	Protein	Q9Y2Q5	Uniprot-TrEMBL	
PRKAG1 	Protein	P54619	Uniprot-TrEMBL	
CAB39 	Protein	Q9Y376	Uniprot-TrEMBL	
