ID	Database
23572416	Pubmed
20725617	Pubmed
18157157	Pubmed
19138690	Pubmed
10072354	Pubmed
23545421	Pubmed
16464007	Pubmed
17426132	Pubmed
14676842	Pubmed
16188885	Pubmed
20970388	Pubmed
16143102	Pubmed
20160730	Pubmed
9677427	Pubmed
9294177	Pubmed
17531815	Pubmed
10938287	Pubmed
10660545	Pubmed
11274057	Pubmed
19228687	Pubmed
23622243	Pubmed
23391514	Pubmed
9430682	Pubmed
8505312	Pubmed
10473346	Pubmed
11884592	Pubmed
21496642	Pubmed
9882630	Pubmed
2842325	Pubmed
23065663	Pubmed
9099749	Pubmed
9469823	Pubmed
16873062	Pubmed
20154325	Pubmed
23840062	Pubmed
22118461	Pubmed
20713735	Pubmed
16464020	Pubmed
16855289	Pubmed
21561855	Pubmed
3004351	Pubmed
11698410	Pubmed
8128251	Pubmed
20571119	Pubmed
22179786	Pubmed
8805365	Pubmed
10078208	Pubmed
22277660	Pubmed
21937421	Pubmed
9822680	Pubmed
9428522	Pubmed
15225546	Pubmed
16793375	Pubmed
11809771	Pubmed
14636568	Pubmed
18326858	Pubmed
17984070	Pubmed
11441019	Pubmed
11005803	Pubmed
11809883	Pubmed
8942985	Pubmed
