Label	Type	ID	Database	Comment
HSD17B4	GeneProduct	395785	Entrez Gene	
HSD3B1	GeneProduct	396015	Entrez Gene	
Steroid-19-Hydroxylase	GeneProduct			
HSD17B2	GeneProduct	415807	Entrez Gene	
DHA	Metabolite			
Estradiol	Metabolite	CHEBI:23965	ChEBI	
Progesterone	Metabolite	CHEBI:17026	ChEBI	
HSD3B1	GeneProduct	396015	Entrez Gene	
Androstenediol	Metabolite	HMDB0005849	HMDB	
HSD3B1	GeneProduct	396015	Entrez Gene	
Dihydrotestosterone	Metabolite	HMDB0002961	HMDB	
Hydroxyprogesterone aldolase	GeneProduct			
HSD3B1	GeneProduct	396015	Entrez Gene	
HSD3B1	GeneProduct	396015	Entrez Gene	
Steroid-19-Hydroxylase	GeneProduct			
F13B	GeneProduct	424355	Entrez Gene	
HSD3B2	GeneProduct			
HSD3B1	GeneProduct	396015	Entrez Gene	
Testosterone	Metabolite	CHEBI:17347	ChEBI	
HSD3B1	GeneProduct	396015	Entrez Gene	
CYP17A1	GeneProduct	425056	Entrez Gene	
HSD3B1	GeneProduct	396015	Entrez Gene	
HSD3B1	GeneProduct	396015	Entrez Gene	
CYP17A1	GeneProduct	425056	Entrez Gene	
HSD3B1	GeneProduct	396015	Entrez Gene	
HSD3B1	GeneProduct	396015	Entrez Gene	
HSD3B2	GeneProduct			
HSD3B2	GeneProduct			
HSD17B1	GeneProduct			
17-alpha-OH-Pregnenolone	Metabolite	HMDB0000363	HMDB	
HSD3B1	GeneProduct	396015	Entrez Gene	
HSD3B1	GeneProduct	396015	Entrez Gene	
HSD17B3	GeneProduct			
HSD3B1	GeneProduct	396015	Entrez Gene	
HSD3B1	GeneProduct	396015	Entrez Gene	
HSD3B1	GeneProduct	396015	Entrez Gene	
HSD3B1	GeneProduct	396015	Entrez Gene	
Estrone	Metabolite	CHEBI:17263	ChEBI	
HSD17B7	GeneProduct	424367	Entrez Gene	
Pregnenolone	Metabolite	CHEBI:16581	ChEBI	
17-alpha-OH-Progesterone	Metabolite	HMDB0000374	HMDB	
HSD3B1	GeneProduct	396015	Entrez Gene	
HSD3B1	GeneProduct	396015	Entrez Gene	
HSD3B2	GeneProduct			
Hydroxyprogesterone aldolase	GeneProduct			
HSD3B1	GeneProduct	396015	Entrez Gene	
HSD3B1	GeneProduct	396015	Entrez Gene	
Cholesterol	Metabolite	CHEBI:16113	ChEBI	
Androstenedione	Metabolite			
