Label	Type	ID	Database	Comment
SARC	Metabolite	CHEBI:15611	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
BHMT 	Protein	Q93088	Uniprot-TrEMBL	
FADH2	Metabolite	CHEBI:17877	ChEBI	
FAD	Metabolite	CHEBI:16238	ChEBI	
DMGLY	Metabolite	CHEBI:17724	ChEBI	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
BETALD	Metabolite	CHEBI:15710	ChEBI	
FAD 	Metabolite	CHEBI:16238	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
HCYS	Metabolite	CHEBI:17230	ChEBI	
Gly	Metabolite	CHEBI:57305	ChEBI	
BHMT:Zn2+ tetramer	Complex	R-HSA-6798211	Reactome	
BET	Metabolite	CHEBI:17750	ChEBI	
Cho	Metabolite	CHEBI:15354	ChEBI	
L-Met	Metabolite	CHEBI:57844	ChEBI	
ALDH7A1	Protein	P49419	Uniprot-TrEMBL	
DMGLY	Metabolite	CHEBI:17724	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
NAD+	Metabolite	CHEBI:57540	ChEBI	
FAD 	Metabolite	CHEBI:16238	ChEBI	
CHDH	Protein	Q8NE62	Uniprot-TrEMBL	
DMGDH:FAD	Complex	R-HSA-6797657	Reactome	
SARDH 	Protein	Q9UL12	Uniprot-TrEMBL	
NADH	Metabolite	CHEBI:57945	ChEBI	
Cho	Metabolite	CHEBI:15354	ChEBI	
BET	Metabolite	CHEBI:17750	ChEBI	
SARDH:FAD	Complex	R-HSA-6797933	Reactome	
SLC44A1	Protein	Q8WWI5	Uniprot-TrEMBL	
DMGDH 	Protein	Q9UI17	Uniprot-TrEMBL	
CH2O	Metabolite	CHEBI:16842	ChEBI	
