ID	Database
19165215	Pubmed
19412884	Pubmed
15741316	Pubmed
17560368	Pubmed
16510870	Pubmed
21755468	Pubmed
25565029	Pubmed
19239886	Pubmed
15372072	Pubmed
17099701	Pubmed
17057362	Pubmed
15525708	Pubmed
15364901	Pubmed
17531811	Pubmed
16271386	Pubmed
19401777	Pubmed
21552258	Pubmed
17932509	Pubmed
18782830	Pubmed
19966796	Pubmed
15284456	Pubmed
22106413	Pubmed
18842624	Pubmed
17085592	Pubmed
16373483	Pubmed
18227514	Pubmed
21427083	Pubmed
22064859	Pubmed
21589992	Pubmed
25313066	Pubmed
24388755	Pubmed
22961379	Pubmed
18852463	Pubmed
22722852	Pubmed
24086155	Pubmed
16936726	Pubmed
22445173	Pubmed
23150874	Pubmed
18978028	Pubmed
19383768	Pubmed
13130130	Pubmed
19383769	Pubmed
19398495	Pubmed
15973356	Pubmed
20184375	Pubmed
12411505	Pubmed
12411504	Pubmed
11201747	Pubmed
18922463	Pubmed
23056369	Pubmed
22233380	Pubmed
23826142	Pubmed
24656595	Pubmed
23624860	Pubmed
23251028	Pubmed
16142218	Pubmed
17452327	Pubmed
16357216	Pubmed
16424907	Pubmed
23661684	Pubmed
11452083	Pubmed
23511973	Pubmed
23063653	Pubmed
18178619	Pubmed
22163034	Pubmed
14508493	Pubmed
25326327	Pubmed
15574589	Pubmed
15531877	Pubmed
23980886	Pubmed
14730017	Pubmed
14631048	Pubmed
14681208	Pubmed
25568082	Pubmed
18728384	Pubmed
23531496	Pubmed
21465557	Pubmed
23665231	Pubmed
23141543	Pubmed
23665228	Pubmed
23063121	Pubmed
19167051	Pubmed
26046137	Pubmed
12196509	Pubmed
15502822	Pubmed
23511206	Pubmed
12791264	Pubmed
27081075	Pubmed
27081072	Pubmed
10087256	Pubmed
28781232	Pubmed
19470757	Pubmed
