Label	Type	ID	Database	Comment
SEC13 	Protein	P55735	Uniprot-TrEMBL	
PXLP-K259-GOT1 dimer	Complex	R-HSA-70579	Reactome	
DHAP	Metabolite	CHEBI:57642	ChEBI	
PCK1	Protein	P35558	Uniprot-TrEMBL	
Glc	Metabolite	CHEBI:17925	ChEBI	
AMP	Metabolite	CHEBI:16027	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
GCK 	Protein	P35557	Uniprot-TrEMBL	
NADH	Metabolite	CHEBI:57945	ChEBI	
pyruvate kinase
tetramer	Complex	R-HSA-450668	Reactome	
D-Fructose
1,6-bisphosphate	Metabolite	CHEBI:32966	ChEBI	
SLC25A1	Protein	P53007	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
Pi	Metabolite	CHEBI:43474	ChEBI	
SLC37A4	Protein	O43826	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
PFKFB2 	Protein	O60825	Uniprot-TrEMBL	
Pi	Metabolite	CHEBI:43474	ChEBI	
K+ 	Metabolite	CHEBI:29103	ChEBI	
ENO2 	Protein	P09104	Uniprot-TrEMBL	
PFKL 	Protein	P17858	Uniprot-TrEMBL	
PGP 	Protein	A6NDG6	Uniprot-TrEMBL	
PKLR-2 	Protein	P30613-2	Uniprot-TrEMBL	
pyruvate carboxylase
holoenzyme	Complex	R-HSA-70499	Reactome	
Glc	Metabolite	CHEBI:17925	ChEBI	
NUP58-2 	Protein	Q9BVL2-2	Uniprot-TrEMBL	
Ac-CoA	Metabolite	CHEBI:15351	ChEBI	
GAPDH tetramers	Complex	R-HSA-372871	Reactome	
CIT	Metabolite	CHEBI:30769	ChEBI	
SLC37A1,2	Complex	R-HSA-3257118	Reactome	
GNPDA1 	Protein	P46926	Uniprot-TrEMBL	
SLC25A13 	Protein	Q9UJS0	Uniprot-TrEMBL	
ALDOA 	Protein	P04075	Uniprot-TrEMBL	
1,3BPG	Metabolite	CHEBI:57604	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
GNPDA2 	Protein	Q8TDQ7	Uniprot-TrEMBL	
CIT	Metabolite	CHEBI:30769	ChEBI	
phosphoPFKFB1 dimer	Complex	R-HSA-163745	Reactome	
