Label	Type	ID	Database	Comment
HLA class II histocompatibility antigen, DRB1-12 beta chain 	Protein	Q95IE3	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR-1 beta chain precursor 	Protein	P01912	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ 	Protein	P01906	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-7 beta chain 	Protein	P13761	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR beta 5 chain 	Protein	Q30154	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR beta 5 chain 	Protein	Q30154	Uniprot-TrEMBL	
AP2M1 	Protein	Q96CW1	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-12 beta chain 	Protein	Q95IE3	Uniprot-TrEMBL	
ACTR1A 	Protein	P61163	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-12 beta chain 	Protein	Q95IE3	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR-1 beta chain precursor 	Protein	P01912	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-13 beta chain 	Protein	Q5Y7A7	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DO beta chain precursor 	Protein	P13765	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQB1*0602 beta chain precursor 	Protein	P01920	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR beta 5 chain 	Protein	Q30154	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DP alpha chain precursor 	Protein	P20036	Uniprot-TrEMBL	
DNM3 	Protein	Q9UQ16	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR-1 beta chain precursor 	Protein	P01912	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-15 beta chain 	Protein	P01911	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DP 	Protein	P04440	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB3-1 beta chain precursor 	Protein	P79483	Uniprot-TrEMBL	
HLA-DM/HLA-DO	Complex	R-HSA-2213230	Reactome	
HLA class II histocompatibility antigen, DRB1-12 beta chain 	Protein	Q95IE3	Uniprot-TrEMBL	
GTP 	Metabolite	CHEBI:15996	ChEBI	
HLA class II histocompatibility antigen, DQ 	Protein	P01920	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-16 beta chain 	Protein	Q29974	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-13 beta chain 	Protein	Q5Y7A7	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQB1*0602 beta chain precursor 	Protein	P01920	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR beta 4 chain 	Protein	P13762	Uniprot-TrEMBL	
CLTC-1 	Protein	Q00610-1	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ 	Protein	P01906	Uniprot-TrEMBL	
AP2S1 	Protein	P53680	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR alpha chain precursor 	Protein	P01903	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ 	Protein	P01909	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-9 beta chain precursor 	Protein	Q9TQE0	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-13 beta chain 	Protein	Q5Y7A7	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-11 beta chain 	Protein	P20039	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-10 beta chain 	Protein	Q30167	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-14 beta chain 	Protein	Q9GIY3	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ 	Protein	P01909	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-1 beta chain 	Protein	P04229	Uniprot-TrEMBL	
AP2B1 	Protein	P63010	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-16 beta chain 	Protein	Q29974	Uniprot-TrEMBL	
unfolded antigen	Unknown	R-ALL-2213225	Reactome	
HLA class II histocompatibility antigen, DQ beta 2 chain 	Protein	P05538	Uniprot-TrEMBL	
AP2A1 	Protein	O95782	Uniprot-TrEMBL	
HLA II alpha chain	Complex	R-HSA-2130718	Reactome	
CD74 	Protein	P04233	Uniprot-TrEMBL	
IFI30	Protein	P13284	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-14 beta chain 	Protein	Q9GIY3	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR-1 beta chain precursor 	Protein	P01912	Uniprot-TrEMBL	
Clathrin:AP-2
complex	Complex	R-HSA-177505	Reactome	
HLA class II histocompatibility antigen, DRB3-1 beta chain precursor 	Protein	P79483	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ 	Protein	P01909	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR beta 4 chain 	Protein	P13762	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-4 beta chain 	Protein	P13760	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-7 beta chain 	Protein	P13761	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-1 beta chain 	Protein	P04229	Uniprot-TrEMBL	
DNM3 	Protein	Q9UQ16	Uniprot-TrEMBL	
DNM1 	Protein	Q05193	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR alpha chain precursor 	Protein	P01903	Uniprot-TrEMBL	
AP2A2(1-939) 	Protein	O94973	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ beta 2 chain 	Protein	P05538	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-13 beta chain 	Protein	Q5Y7A7	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-4 beta chain 	Protein	P13760	Uniprot-TrEMBL	
AP1S2 	Protein	P56377	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-15 beta chain 	Protein	P01911	Uniprot-TrEMBL	
CD74(81-104) 	Protein	P04233	Uniprot-TrEMBL	
SH3GL2	Protein	Q99962	Uniprot-TrEMBL	
AP1S2 	Protein	P56377	Uniprot-TrEMBL	
Cathepsin	Complex	R-HSA-2130682	Reactome	
HLA class II histocompatibility antigen, DQ 	Protein	P01909	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-16 beta chain 	Protein	Q29974	Uniprot-TrEMBL	
AP2A1 	Protein	O95782	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ 	Protein	P01906	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-16 beta chain 	Protein	Q29974	Uniprot-TrEMBL	
CTSC(25-134) 	Protein	P53634	Uniprot-TrEMBL	
DNM3 	Protein	Q9UQ16	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-9 beta chain precursor 	Protein	Q9TQE0	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-1 beta chain 	Protein	P04229	Uniprot-TrEMBL	
AP1M1 	Protein	Q9BXS5	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-13 beta chain 	Protein	Q5Y7A7	Uniprot-TrEMBL	
AP2M1 	Protein	Q96CW1	Uniprot-TrEMBL	
CTSO 	Protein	P43234	Uniprot-TrEMBL	
KIF18A 	Protein	Q8NI77	Uniprot-TrEMBL	
CAPZB 	Protein	P47756	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-10 beta chain 	Protein	Q30167	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DP alpha chain precursor 	Protein	P20036	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQB1*0602 beta chain precursor 	Protein	P01920	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB3-1 beta chain precursor 	Protein	P79483	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR beta 5 chain 	Protein	Q30154	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-12 beta chain 	Protein	Q95IE3	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR beta 5 chain 	Protein	Q30154	Uniprot-TrEMBL	
Pi	Metabolite	CHEBI:43474	ChEBI	
HLA class II histocompatibility antigen, DRB1-4 beta chain 	Protein	P13760	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR-1 beta chain precursor 	Protein	P01912	Uniprot-TrEMBL	
SEC24D 	Protein	O94855	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DP 	Protein	P04440	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ 	Protein	P01909	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ beta 2 chain 	Protein	P05538	Uniprot-TrEMBL	
CTSF 	Protein	Q9UBX1	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-8 beta chain 	Protein	Q30134	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR beta 4 chain 	Protein	P13762	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR beta 4 chain 	Protein	P13762	Uniprot-TrEMBL	
CTSD(65-412) 	Protein	P07339	Uniprot-TrEMBL	
Microtubule protofilament 	Unknown	R-HSA-8982424	Reactome	
HLA class II histocompatibility antigen, DRB1-10 beta chain 	Protein	Q30167	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ 	Protein	P01906	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DP alpha chain precursor 	Protein	P20036	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR beta 4 chain 	Protein	P13762	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DP 	Protein	P04440	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-7 beta chain 	Protein	P13761	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR-1 beta chain precursor 	Protein	P01912	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-14 beta chain 	Protein	Q9GIY3	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-9 beta chain precursor 	Protein	Q9TQE0	Uniprot-TrEMBL	
CAPZA3 	Protein	Q96KX2	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-4 beta chain 	Protein	P13760	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR beta 4 chain 	Protein	P13762	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR beta 4 chain 	Protein	P13762	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-10 beta chain 	Protein	Q30167	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-7 beta chain 	Protein	P13761	Uniprot-TrEMBL	
CTSO 	Protein	P43234	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR beta 5 chain 	Protein	Q30154	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-4 beta chain 	Protein	P13760	Uniprot-TrEMBL	
Arf1-GDP	Complex	R-HSA-201340	Reactome	
HLA class II histocompatibility antigen, DRB1-10 beta chain 	Protein	Q30167	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-10 beta chain 	Protein	Q30167	Uniprot-TrEMBL	
ARF1 	Protein	P84077	Uniprot-TrEMBL	
CTSF 	Protein	Q9UBX1	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-1 beta chain 	Protein	P04229	Uniprot-TrEMBL	
CD74 	Protein	P04233	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-15 beta chain 	Protein	P01911	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ 	Protein	P01906	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ 	Protein	P01906	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-11 beta chain 	Protein	P20039	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ 	Protein	P01906	Uniprot-TrEMBL	
AP2S1 	Protein	P53680	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ 	Protein	P01906	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-14 beta chain 	Protein	Q9GIY3	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-15 beta chain 	Protein	P01911	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR beta 4 chain 	Protein	P13762	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ beta 2 chain 	Protein	P05538	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR alpha chain precursor 	Protein	P01903	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DP alpha chain precursor 	Protein	P20036	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-16 beta chain 	Protein	Q29974	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-14 beta chain 	Protein	Q9GIY3	Uniprot-TrEMBL	
Dynein:Dynactin:microtubule	Complex	R-HSA-2029135	Reactome	
DNM2 	Protein	P50570	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-10 beta chain 	Protein	Q30167	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ 	Protein	P01906	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DO alpha chain precursor 	Protein	P06340	Uniprot-TrEMBL	
AP1S3 	Protein	Q96PC3	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-8 beta chain 	Protein	Q30134	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-15 beta chain 	Protein	P01911	Uniprot-TrEMBL	
CLTA 	Protein	P09496	Uniprot-TrEMBL	
KLC4 	Protein	Q9NSK0	Uniprot-TrEMBL	
ACTR10 	Protein	Q9NZ32	Uniprot-TrEMBL	
MHC class II
alpha/beta/Ii
nonamer	Complex	R-HSA-2130467	Reactome	
HLA class II histocompatibility antigen, DRB1-7 beta chain 	Protein	P13761	Uniprot-TrEMBL	
AP2A1 	Protein	O95782	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ 	Protein	P01909	Uniprot-TrEMBL	
DCTN5 	Protein	Q9BTE1	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-12 beta chain 	Protein	Q95IE3	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-16 beta chain 	Protein	Q29974	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQ 	Protein	P01906	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR beta 4 chain 	Protein	P13762	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-4 beta chain 	Protein	P13760	Uniprot-TrEMBL	
CD74 	Protein	P04233	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-12 beta chain 	Protein	Q95IE3	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-4 beta chain 	Protein	P13760	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DP alpha chain precursor 	Protein	P20036	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB3-1 beta chain precursor 	Protein	P79483	Uniprot-TrEMBL	
CTSE(54-401) 	Protein	P14091	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR alpha chain precursor 	Protein	P01903	Uniprot-TrEMBL	
CTSA(29-480) 	Protein	P10619	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DR-1 beta chain precursor 	Protein	P01912	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DQB1*0602 beta chain precursor 	Protein	P01920	Uniprot-TrEMBL	
HLA class II histocompatibility antigen, DRB1-15 beta chain 	Protein	P01911	Uniprot-TrEMBL	
GTP 	Metabolite	CHEBI:15996	ChEBI	
HLA class II histocompatibility antigen, DRB1-14 beta chain 	Protein	Q9GIY3	Uniprot-TrEMBL	
CENPE 	Protein	Q02224	Uniprot-TrEMBL	
