Label	Type	ID	Database	Comment
CD55	Protein	P08174	Uniprot-TrEMBL	
VIPR1 	Protein	P32241	Uniprot-TrEMBL	
SCT 	Protein	P09683	Uniprot-TrEMBL	
UCN3 	Protein	Q969E3	Uniprot-TrEMBL	
WNT10B 	Protein	O00744	Uniprot-TrEMBL	
WNT9A 	Protein	O14904	Uniprot-TrEMBL	
FZD4 	Protein	Q9ULV1	Uniprot-TrEMBL	
CRH	Protein	P06850	Uniprot-TrEMBL	
WNT2 	Protein	P09544	Uniprot-TrEMBL	
ADCYAP1R1	Protein	P41586	Uniprot-TrEMBL	
UCN(83-122) 	Protein	P55089	Uniprot-TrEMBL	
GDP 	Metabolite	CHEBI:17552	ChEBI	
CALCRL 	Protein	Q16602	Uniprot-TrEMBL	
FZD7 	Protein	O75084	Uniprot-TrEMBL	
PTHLH 	Protein	P12272	Uniprot-TrEMBL	
FZD10 	Protein	Q9ULW2	Uniprot-TrEMBL	
CGRP ligands	Complex	R-HSA-419795	Reactome	
FZD1 	Protein	Q9UP38	Uniprot-TrEMBL	
CRH,UCN,UCN2,UCN3	Complex	R-HSA-8937627	Reactome	
VIPR1,VIPR2:VIP(125-152)	Complex	R-HSA-420213	Reactome	
GNG11 	Protein	P61952	Uniprot-TrEMBL	
GNB1 	Protein	P62873	Uniprot-TrEMBL	
WNT8A 	Protein	Q9H1J5	Uniprot-TrEMBL	
PTCH1,PTCH2:SMO	Complex	R-HSA-445147	Reactome	
FZD8 	Protein	Q9H461	Uniprot-TrEMBL	
GLP2R	Protein	O95838	Uniprot-TrEMBL	
PTCH1 	Protein	Q13635	Uniprot-TrEMBL	
CD97 	Protein	P48960	Uniprot-TrEMBL	
FZD8 	Protein	Q9H461	Uniprot-TrEMBL	
WNT7A 	Protein	O00755	Uniprot-TrEMBL	
GNG13 	Protein	Q9P2W3	Uniprot-TrEMBL	
CRH 	Protein	P06850	Uniprot-TrEMBL	
VIPR2 	Protein	P41587	Uniprot-TrEMBL	
CALCRL 	Protein	Q16602	Uniprot-TrEMBL	
GHRH 	Protein	P01286	Uniprot-TrEMBL	
FZD9 	Protein	O00144	Uniprot-TrEMBL	
VIPR2 	Protein	P41587	Uniprot-TrEMBL	
GNGT1 	Protein	P63211	Uniprot-TrEMBL	
GNG12 	Protein	Q9UBI6	Uniprot-TrEMBL	
mature GLP-1	Complex	R-HSA-381662	Reactome	
RAMP3 	Protein	O60896	Uniprot-TrEMBL	
GNGT2 	Protein	O14610	Uniprot-TrEMBL	
CALCR 	Protein	P30988	Uniprot-TrEMBL	
GCG(53-81) 	Protein	P01275	Uniprot-TrEMBL	
CALCB(82-118) 	Protein	P10092	Uniprot-TrEMBL	
PTH2R 	Protein	P49190	Uniprot-TrEMBL	
WNT1 	Protein	P04628	Uniprot-TrEMBL	
CHOL-N-palmitoyl-L-cysteine-SHH(24-197) 	Protein	Q15465	Uniprot-TrEMBL	
ADCYAP1R1 	Protein	P41586	Uniprot-TrEMBL	
GHRH receptor:GHRH	Complex	R-HSA-420258	Reactome	
GNAS1 	Protein	Q5JWF2	Uniprot-TrEMBL	
CALCB(82-118) 	Protein	P10092	Uniprot-TrEMBL	
FZD5 	Protein	Q13467	Uniprot-TrEMBL	
PTH2(62-100) 	Protein	Q96A98	Uniprot-TrEMBL	
EMR1 	Protein	Q14246	Uniprot-TrEMBL	
EGF-7TMs	Complex	R-HSA-444765	Reactome	
CHOL-N-palmitoyl-L-cysteine-IHH(28-202) 	Protein	Q14623	Uniprot-TrEMBL	
CHS 	Metabolite	CHEBI:37397	ChEBI	
FZD3 	Protein	Q9NPG1	Uniprot-TrEMBL	
CRHBP	Protein	P24387	Uniprot-TrEMBL	
