ID	Database
https://www.youtube.com/watch?v=e2Qi-hAXdJo	URL
32438371	Pubmed
33244168	Pubmed
32511376	Pubmed
33072893	Pubmed
32680882	Pubmed
23943763	Pubmed
https://www.ebi.ac.uk/pdbe/entry/pdb/6w4b	URL
32130973	Pubmed
32489508	Pubmed
32404436	Pubmed
32376634	Pubmed
32169673	Pubmed
32142651	Pubmed
32662421	Pubmed
32159237	Pubmed
32155444	Pubmed
32529116	Pubmed
32592996	Pubmed
32283108	Pubmed
32321524	Pubmed
33083157	Pubmed
10.1101/2020.06.07.137802	DOI
33082293	Pubmed
32944968	Pubmed
32917722	Pubmed
32653452	Pubmed
32970989	Pubmed
32706371	Pubmed
32938769	Pubmed
32125455	Pubmed
32132184	Pubmed
