ID	Database
9315665	Pubmed
10713164	Pubmed
20418862	Pubmed
9590294	Pubmed
17114293	Pubmed
18043734	Pubmed
15652348	Pubmed
17003037	Pubmed
19524514	Pubmed
12354787	Pubmed
9620803	Pubmed
8649374	Pubmed
17028573	Pubmed
15574878	Pubmed
12530964	Pubmed
8313469	Pubmed
12050117	Pubmed
16530044	Pubmed
11585921	Pubmed
18094723	Pubmed
10879540	Pubmed
18628966	Pubmed
8687460	Pubmed
18374649	Pubmed
20972443	Pubmed
11740940	Pubmed
15824097	Pubmed
15965470	Pubmed
11461910	Pubmed
19567869	Pubmed
9462510	Pubmed
15107403	Pubmed
11226752	Pubmed
9819428	Pubmed
16256737	Pubmed
9694793	Pubmed
9244301	Pubmed
12391150	Pubmed
18296446	Pubmed
16284625	Pubmed
14980219	Pubmed
10964718	Pubmed
18077452	Pubmed
14567914	Pubmed
18237417	Pubmed
19726682	Pubmed
10206645	Pubmed
7566092	Pubmed
8001118	Pubmed
15546612	Pubmed
11006133	Pubmed
11044625	Pubmed
10882063	Pubmed
18660822	Pubmed
16738328	Pubmed
17401372	Pubmed
9604939	Pubmed
9651681	Pubmed
18700817	Pubmed
19000840	Pubmed
1831692	Pubmed
16093323	Pubmed
15829515	Pubmed
15760269	Pubmed
18824583	Pubmed
18824585	Pubmed
19151708	Pubmed
12209127	Pubmed
22162134	Pubmed
7588063	Pubmed
19648010	Pubmed
24781550	Pubmed
15472075	Pubmed
8246996	Pubmed
1828394	Pubmed
8741839	Pubmed
8497257	Pubmed
23842645	Pubmed
8078588	Pubmed
9508775	Pubmed
11719808	Pubmed
10773440	Pubmed
1828393	Pubmed
9448290	Pubmed
9190208	Pubmed
8259215	Pubmed
15838516	Pubmed
9724731	Pubmed
1828392	Pubmed
7859739	Pubmed
17244524	Pubmed
8001816	Pubmed
12486116	Pubmed
19701457	Pubmed
9244302	Pubmed
11707585	Pubmed
9207795	Pubmed
20080834	Pubmed
21551231	Pubmed
11524432	Pubmed
9653148	Pubmed
19773441	Pubmed
9187150	Pubmed
21490058	Pubmed
10669757	Pubmed
9727485	Pubmed
18347015	Pubmed
20495621	Pubmed
19723635	Pubmed
20805998	Pubmed
21602795	Pubmed
19714243	Pubmed
10935637	Pubmed
10935626	Pubmed
20351093	Pubmed
18243100	Pubmed
21464368	Pubmed
11565034	Pubmed
