Label	Type	ID	Database	Comment
PIK3R1 gene 	Protein	ENSG00000145675	Ensembl	
IL13-bound
tyrosine-phosphorylated IL13 receptor type II with STAT1,STAT3,STAT6	Complex	R-HSA-6788579	Reactome	
STAT6 upregulated
extracellular
proteins	Complex	R-HSA-6793985	Reactome	
IL13 	Protein	P35225	Uniprot-TrEMBL	
JAK3 	Protein	P52333	Uniprot-TrEMBL	
p-Y-IL2RG 	Protein	P31785	Uniprot-TrEMBL	
STAT3-upregulated
genes for
extracellular
proteins	Complex	R-HSA-6790043	Reactome	
p-Y-TYK2 	Protein	P29597	Uniprot-TrEMBL	
p-Y-IL13RA1 	Protein	P78552	Uniprot-TrEMBL	
BIRC5 gene 	Protein	ENSG00000089685	Ensembl	
OPRD1 gene 	Protein	ENSG00000116329	Ensembl	
STAT3-upregulated
cytosolic proteins	Complex	R-HSA-6790032	Reactome	
p-Y-IL4R 	Protein	P24394	Uniprot-TrEMBL	
VIM 	Protein	P08670	Uniprot-TrEMBL	
IL4R 	Protein	P24394	Uniprot-TrEMBL	
IL4 	Protein	P05112	Uniprot-TrEMBL	
TNF(77-233) 	Protein	P01375	Uniprot-TrEMBL	
RORA 	Protein	P35398	Uniprot-TrEMBL	
p-Y641-STAT6 	Protein	P42226	Uniprot-TrEMBL	
HSP90AA1 gene 	Protein	ENSG00000080824	Ensembl	
ADP	Metabolite	CHEBI:456216	ChEBI	
IL23A 	Protein	Q9NPF7	Uniprot-TrEMBL	
NOS2 	Protein	P35228	Uniprot-TrEMBL	
IL12A gene 	Protein	ENSG00000168811	Ensembl	
STAT3-upregulated
nuclear proteins	Complex	R-HSA-6790042	Reactome	
IL13-upregulated
genes for plasma
membrane proteins	Complex	R-HSA-6789363	Reactome	
p-Y641-STAT6 	Protein	P42226	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
OPRM1 	Protein	P35372	Uniprot-TrEMBL	
POMC(138-176) 	Protein	P01189	Uniprot-TrEMBL	
TGFB1 gene 	Protein	ENSG00000105329	Ensembl	
JAK2 	Protein	O60674	Uniprot-TrEMBL	
IL4R:JAK2	Complex	R-HSA-6785800	Reactome	
IL13:IL13RA:TYK2	Complex	R-HSA-6786060	Reactome	
RORC 	Protein	P51449	Uniprot-TrEMBL	
IL4R 	Protein	P24394	Uniprot-TrEMBL	
p-Y641-STAT6 dimer	Complex	R-HSA-6786281	Reactome	
JAK2 	Protein	O60674	Uniprot-TrEMBL	
p-Y701-STAT1 	Protein	P42224	Uniprot-TrEMBL	
p-Y701-STAT1
dimer,p-Y705-STAT3
dimer,p-Y641-STAT6
dimer	Complex	R-HSA-6788618	Reactome	
COL1A2 	Protein	P08123	Uniprot-TrEMBL	
IL4,IL13-downregulated genes for extracellular proteins	Complex	R-HSA-6789520	Reactome	
RHOU gene 	Protein	ENSG00000116574	Ensembl	
SOCS5,(SOCS1)	Complex	R-HSA-6788320	Reactome	
IL13:IL13RA:TYK2:IL4R:JAK2	Complex	R-HSA-6786083	Reactome	
STAT6 	Protein	P42226	Uniprot-TrEMBL	
p-Y701-STAT1 	Protein	P42224	Uniprot-TrEMBL	
TYK2	Protein	P29597	Uniprot-TrEMBL	
IRF4 gene 	Protein	ENSG00000137265	Ensembl	
RORC gene 	Protein	ENSG00000143365	Ensembl	
IL13 	Protein	P35225	Uniprot-TrEMBL	
ITGAX 	Protein	P20702	Uniprot-TrEMBL	
VCAM1 gene 	Protein	ENSG00000162692	Ensembl	
Myr82K-Myr83K-IL1A 	Protein	P01583	Uniprot-TrEMBL	
IL4,IL13-upregulated
extracellular genes	Complex	R-HSA-6789505	Reactome	
HSPA8 gene, ALOX15
gene	Complex	R-HSA-6797266	Reactome	
IL4,IL13-downregulated extracellular proteins	Complex	R-HSA-6789485	Reactome	
p-Y705-STAT3 	Protein	P40763	Uniprot-TrEMBL	
IL13RA1 	Protein	P78552	Uniprot-TrEMBL	
IL13	Protein	P35225	Uniprot-TrEMBL	
LBP 	Protein	P18428	Uniprot-TrEMBL	
HIF1A gene 	Protein	ENSG00000100644	Ensembl	
p-Y705-STAT3 dimer,
p-Y641-STAT6 dimer	Complex	R-HSA-6788575	Reactome	
BATF 	Protein	Q16520	Uniprot-TrEMBL	
ALOX5 	Protein	P09917	Uniprot-TrEMBL	
ITGB1 	Protein	P05556	Uniprot-TrEMBL	
IL4R 	Protein	P24394	Uniprot-TrEMBL	
IL17A 	Protein	Q16552	Uniprot-TrEMBL	
VEGFA 	Protein	P15692	Uniprot-TrEMBL	
TWIST1 	Protein	Q15672	Uniprot-TrEMBL	
IL6R gene 	Protein	ENSG00000160712	Ensembl	
p-Y705-STAT3 	Protein	P40763	Uniprot-TrEMBL	
