ID	Database
19808464	Pubmed
26140724	Pubmed
21357845	Pubmed
1672777	Pubmed
25202235	Pubmed
25994790	Pubmed
28645727	Pubmed
6328127	Pubmed
19751721	Pubmed
20388710	Pubmed
15000524	Pubmed
22054663	Pubmed
8107964	Pubmed
21127204	Pubmed
15795311	Pubmed
9584153	Pubmed
9651244	Pubmed
16332960	Pubmed
10587520	Pubmed
22427649	Pubmed
15598648	Pubmed
10913253	Pubmed
12832055	Pubmed
26421717	Pubmed
20298697	Pubmed
12406570	Pubmed
1374913	Pubmed
8021246	Pubmed
16754674	Pubmed
11904675	Pubmed
22210847	Pubmed
17486119	Pubmed
17224452	Pubmed
18995841	Pubmed
17652773	Pubmed
20393194	Pubmed
16382106	Pubmed
17855752	Pubmed
9831708	Pubmed
14559895	Pubmed
17660514	Pubmed
10880574	Pubmed
7702581	Pubmed
2953725	Pubmed
23362265	Pubmed
15754088	Pubmed
7929371	Pubmed
15146390	Pubmed
7588753	Pubmed
8809036	Pubmed
2298749	Pubmed
20388639	Pubmed
2321095	Pubmed
17881003	Pubmed
10830164	Pubmed
9395096	Pubmed
15916532	Pubmed
15147738	Pubmed
2536303	Pubmed
17699613	Pubmed
21108950	Pubmed
22707725	Pubmed
9230439	Pubmed
10219239	Pubmed
12119109	Pubmed
2477373	Pubmed
17357072	Pubmed
8798450	Pubmed
2430951	Pubmed
15174025	Pubmed
2838329	Pubmed
2559024	Pubmed
12953268	Pubmed
11062458	Pubmed
15260953	Pubmed
8918259	Pubmed
5961668	Pubmed
2844759	Pubmed
10646604	Pubmed
18093912	Pubmed
24591645	Pubmed
1693919	Pubmed
9346285	Pubmed
2226863	Pubmed
23610579	Pubmed
22972900	Pubmed
12829703	Pubmed
14980207	Pubmed
10729221	Pubmed
15358149	Pubmed
11423117	Pubmed
10676964	Pubmed
17057713	Pubmed
17187064	Pubmed
19278978	Pubmed
23549614	Pubmed
22514276	Pubmed
19406745	Pubmed
18184654	Pubmed
23804213	Pubmed
21817159	Pubmed
11290418	Pubmed
1309946	Pubmed
14500339	Pubmed
21566136	Pubmed
16906149	Pubmed
21408196	Pubmed
