ID	Database
9092476	Pubmed
26042225	Pubmed
20428113	Pubmed
16516836	Pubmed
8552632	Pubmed
9736607	Pubmed
27092250	Pubmed
26829388	Pubmed
26403691	Pubmed
16903783	Pubmed
26246598	Pubmed
19092055	Pubmed
21445324	Pubmed
19458185	Pubmed
12353027	Pubmed
15339664	Pubmed
21447041	Pubmed
15703209	Pubmed
23891661	Pubmed
23637288	Pubmed
23823722	Pubmed
19696798	Pubmed
24581490	Pubmed
26872272	Pubmed
19296720	Pubmed
21779028	Pubmed
25085911	Pubmed
17620409	Pubmed
24789820	Pubmed
20059951	Pubmed
22233676	Pubmed
8953040	Pubmed
24186068	Pubmed
19754444	Pubmed
21613550	Pubmed
1177317	Pubmed
21187331	Pubmed
23536704	Pubmed
20231386	Pubmed
17018281	Pubmed
19696796	Pubmed
19809571	Pubmed
1847920	Pubmed
19776351	Pubmed
20448150	Pubmed
15916959	Pubmed
21883765	Pubmed
22863004	Pubmed
19713939	Pubmed
10559856	Pubmed
16215232	Pubmed
11239472	Pubmed
10766823	Pubmed
11231140	Pubmed
21278753	Pubmed
17978091	Pubmed
21482805	Pubmed
6146630	Pubmed
20033059	Pubmed
18093523	Pubmed
20826345	Pubmed
10535736	Pubmed
14617351	Pubmed
11877457	Pubmed
17494869	Pubmed
11877461	Pubmed
11516654	Pubmed
19287005	Pubmed
17035995	Pubmed
16707488	Pubmed
16880396	Pubmed
9427626	Pubmed
2115402	Pubmed
25341920	Pubmed
16410077	Pubmed
19603039	Pubmed
15895077	Pubmed
18981233	Pubmed
16103228	Pubmed
10559924	Pubmed
17609109	Pubmed
17681954	Pubmed
21841790	Pubmed
11517213	Pubmed
18388313	Pubmed
18790740	Pubmed
11532990	Pubmed
11889126	Pubmed
11577110	Pubmed
22505844	Pubmed
9100026	Pubmed
20211604	Pubmed
14581451	Pubmed
21499258	Pubmed
17762867	Pubmed
24130457	Pubmed
12447393	Pubmed
14555962	Pubmed
12847086	Pubmed
22815487	Pubmed
12213833	Pubmed
15802264	Pubmed
15502813	Pubmed
10625686	Pubmed
11470803	Pubmed
15502812	Pubmed
16798879	Pubmed
8524399	Pubmed
21316588	Pubmed
22099461	Pubmed
11082044	Pubmed
14622578	Pubmed
14622579	Pubmed
25107275	Pubmed
19536138	Pubmed
24966051	Pubmed
9428629	Pubmed
17158794	Pubmed
19575674	Pubmed
15260957	Pubmed
17765681	Pubmed
10542231	Pubmed
12057195	Pubmed
15649145	Pubmed
12952949	Pubmed
16326391	Pubmed
20946875	Pubmed
17540576	Pubmed
15252009	Pubmed
17512409	Pubmed
21927001	Pubmed
21927000	Pubmed
15318165	Pubmed
23297414	Pubmed
23861397	Pubmed
9635431	Pubmed
25303366	Pubmed
22484487	Pubmed
21962517	Pubmed
10559861	Pubmed
7877694	Pubmed
2257624	Pubmed
19419997	Pubmed
26272555	Pubmed
1317852	Pubmed
11071885	Pubmed
14724281	Pubmed
9812899	Pubmed
1535555	Pubmed
16723738	Pubmed
19140243	Pubmed
17360967	Pubmed
8106503	Pubmed
16382132	Pubmed
14985334	Pubmed
20485680	Pubmed
16870701	Pubmed
12952941	Pubmed
23482940	Pubmed
