Label	Type	ID	Database	Comment
RFDHN	Metabolite	CHEBI:55458	ChEBI	
24OH-CHOL	Metabolite	CHEBI:34310	ChEBI	
CYP26C1 	Protein	Q6V0L0	Uniprot-TrEMBL	
NADP+	Metabolite	CHEBI:18009	ChEBI	
DDCX	Metabolite	CHEBI:30805	ChEBI	
NAD+	Metabolite	CHEBI:57540	ChEBI	
NADPH	Metabolite	CHEBI:16474	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
3OH-PALM	Metabolite	CHEBI:37248	ChEBI	
CYP4F12 	Protein	Q9HCS2	Uniprot-TrEMBL	
NADP+	Metabolite	CHEBI:18009	ChEBI	
DEXT	Metabolite	CHEBI:29133	ChEBI	
CYP2C8 	Protein	P10632	Uniprot-TrEMBL	
CYP4F3 	Protein	Q08477	Uniprot-TrEMBL	
CYP2A7 	Protein	P20853	Uniprot-TrEMBL	
quinone	Metabolite	CHEBI:36141	ChEBI	
HCOU	Metabolite	CHEBI:27510	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
NH3	Metabolite	CHEBI:16134	ChEBI	
Ac-CoA	Metabolite	CHEBI:15351	ChEBI	
PTGS1 dimer	Complex	R-HSA-428986	Reactome	
CYB5B 	Protein	O43169	Uniprot-TrEMBL	
NADP+	Metabolite	CHEBI:18009	ChEBI	
PGH2	Metabolite	CHEBI:15554	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
CYP2B6 	Protein	P20813	Uniprot-TrEMBL	
24OH-CHOL	Metabolite	CHEBI:34310	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
CYP4F11 	Protein	Q9HBI6	Uniprot-TrEMBL	
NADPH	Metabolite	CHEBI:16474	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
11DCORST	Metabolite	CHEBI:16973	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
BEG	Metabolite	CHEBI:41001	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
e-	Metabolite	CHEBI:10545	ChEBI	
CYP3A5 	Protein	P20815	Uniprot-TrEMBL	
O2	Metabolite	CHEBI:15379	ChEBI	
NADPH	Metabolite	CHEBI:16474	ChEBI	
5HT	Metabolite	CHEBI:28790	ChEBI	
LPAM	Metabolite	CHEBI:6532	ChEBI	
CYP2C9 	Protein	P11712	Uniprot-TrEMBL	
MAOB 	Protein	P27338	Uniprot-TrEMBL	
NADPH	Metabolite	CHEBI:16474	ChEBI	
Cytochrome P450
(CYP2J2 based)	Complex	R-HSA-3222379	Reactome	This CandidateSet contains sequences identified by William Pearson's analysis of Reactome catalyst entities. Catalyst entity sequences were used to identify analagous sequences that shared overall homology and active site homology. Sequences in this Candidate set were identified in an April 24, 2012 analysis.
LTB4	Metabolite	CHEBI:15647	ChEBI	
CYP2E1 	Protein	P05181	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
CYP2B6 	Protein	P20813	Uniprot-TrEMBL	
27OH-CHOL	Metabolite	CHEBI:17703	ChEBI	
ARA	Metabolite	CHEBI:15843	ChEBI	
CYP2J2 	Protein	P51589	Uniprot-TrEMBL	
O2	Metabolite	CHEBI:15379	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
ISCAL	Metabolite	CHEBI:17998	ChEBI	
CYP24A1	Protein	Q07973	Uniprot-TrEMBL	
O2	Metabolite	CHEBI:15379	ChEBI	
PREG	Metabolite	CHEBI:16581	ChEBI	
CYP2A13 	Protein	Q16696	Uniprot-TrEMBL	
O2	Metabolite	CHEBI:15379	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
MAOB:FAD	Complex	R-HSA-141326	Reactome	
5,6-EET 	Metabolite	CHEBI:34450	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
CYP4A22 	Protein	Q5TCH4	Uniprot-TrEMBL	
Cytochrome P450
(CYPIIIA4 based)	Complex	R-HSA-3229233	Reactome	This CandidateSet contains sequences identified by William Pearson's analysis of Reactome catalyst entities. Catalyst entity sequences were used to identify analagous sequences that shared overall homology and active site homology. Sequences in this Candidate set were identified in an April 24, 2012 analysis.
Cytochrome P450
(CYP8B1 based)	Complex	R-HSA-3229177	Reactome	This CandidateSet contains sequences identified by William Pearson's analysis of Reactome catalyst entities. Catalyst entity sequences were used to identify analagous sequences that shared overall homology and active site homology. Sequences in this Candidate set were identified in an April 24, 2012 analysis.
H2O	Metabolite	CHEBI:15377	ChEBI	
adenosine
5'-monophosphate	Metabolite	CHEBI:16027	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
CYP2E1 	Protein	P05181	Uniprot-TrEMBL	
9cRA	Metabolite	CHEBI:50648	ChEBI	
CYP4F8 	Protein	P98187	Uniprot-TrEMBL	
ADH1C 	Protein	P00326	Uniprot-TrEMBL	
FAD 	Metabolite	CHEBI:16238	ChEBI	
20OH-TrXA3	Metabolite	CHEBI:83782	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
CYP2D6 	Protein	P10635	Uniprot-TrEMBL	
FMO3:FAD	Complex	R-HSA-217276	Reactome	
Ac-CoA	Metabolite	CHEBI:15351	ChEBI	
NADH	Metabolite	CHEBI:57945	ChEBI	
7
alpha-hydroxycholesterol	Metabolite	CHEBI:17500	ChEBI	
NADPH	Metabolite	CHEBI:16474	ChEBI	
CYP2E1 	Protein	P05181	Uniprot-TrEMBL	
P4	Metabolite	CHEBI:17026	ChEBI	
CYP2A13 	Protein	Q16696	Uniprot-TrEMBL	
NH3	Metabolite	CHEBI:16134	ChEBI	
CYP7A1 	Protein	P22680	Uniprot-TrEMBL	
resveratrol	Metabolite	CHEBI:27881	ChEBI	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
NQO2 	Protein	P16083	Uniprot-TrEMBL	
MyrG-CYB5R3(2-301) 	Protein	P00387	Uniprot-TrEMBL	
AOC1
dimer:2xCu2+:4xCa2+	Complex	R-HSA-5696130	Reactome	
ALDH1B1 	Protein	P30837	Uniprot-TrEMBL	
HCPM	Metabolite	CHEBI:1864	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
NR1H4 	Protein	Q96RI1	Uniprot-TrEMBL	
Cytochrome P450
(CYP4A11 based)	Complex	R-HSA-3222396	Reactome	This CandidateSet contains sequences identified by William Pearson's analysis of Reactome catalyst entities. Catalyst entity sequences were used to identify analagous sequences that shared overall homology and active site homology. Sequences in this Candidate set were identified in an April 24, 2012 analysis.
H2O	Metabolite	CHEBI:15377	ChEBI	
NADPH	Metabolite	CHEBI:16474	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
CH3COO-	Metabolite	CHEBI:30089	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
NADPH	Metabolite	CHEBI:16474	ChEBI	
CYP19A1	Protein	P11511	Uniprot-TrEMBL	
12-HETE	Metabolite	CHEBI:19138	ChEBI	
CYP3A43 	Protein	Q9HB55	Uniprot-TrEMBL	
Cytochrome P450
(CYP2A3 based)	Complex	R-HSA-3219412	Reactome	This CandidateSet contains sequences identified by William Pearson's analysis of Reactome catalyst entities. Catalyst entity sequences were used to identify analagous sequences that shared overall homology and active site homology. Sequences in this Candidate set were identified in an April 24, 2012 analysis.
NADP+	Metabolite	CHEBI:18009	ChEBI	
ADH4 	Protein	P08319	Uniprot-TrEMBL	
Cytochrome P450
(CYP2C9 based)	Complex	R-HSA-3219414	Reactome	This CandidateSet contains sequences identified by William Pearson's analysis of Reactome catalyst entities. Catalyst entity sequences were used to identify analagous sequences that shared overall homology and active site homology. Sequences in this Candidate set were identified in an April 24, 2012 analysis.
O2	Metabolite	CHEBI:15379	ChEBI	
CYP26A1,B1,C1	Complex	R-HSA-5362528	Reactome	
H2O	Metabolite	CHEBI:15377	ChEBI	
NADPH	Metabolite	CHEBI:16474	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
CYP450:Fe3+	Complex	R-HSA-8957351	Reactome	
PTGS1 	Protein	P23219	Uniprot-TrEMBL	
NADP+	Metabolite	CHEBI:18009	ChEBI	
Trichloromethyl
radical	Unknown	R-ALL-76433	Reactome	
NADP+	Metabolite	CHEBI:18009	ChEBI	
CYP2C18 	Protein	P33260	Uniprot-TrEMBL	
FAD 	Metabolite	CHEBI:16238	ChEBI	
PPi	Metabolite	CHEBI:29888	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
MARC2 	Protein	Q969Z3	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
6BHT	Metabolite	CHEBI:34477	ChEBI	
CYP4F22 	Protein	Q6NT55	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
CYP2C9 	Protein	P11712	Uniprot-TrEMBL	
alcohol
dehydrogenase
complex	Complex	R-HSA-449883	Reactome	
CYP2S1	Protein	Q96SQ9	Uniprot-TrEMBL	
CYP4A22 	Protein	Q5TCH4	Uniprot-TrEMBL	
CYP3A7 	Protein	P24462	Uniprot-TrEMBL	
NADP+	Metabolite	CHEBI:18009	ChEBI	
ALDO	Metabolite	CHEBI:27584	ChEBI	
CYP26C1	Protein	Q6V0L0	Uniprot-TrEMBL	
TES	Metabolite	CHEBI:17347	ChEBI	
3AAPNAL	Metabolite	CHEBI:30322	ChEBI	
4OH-9cRA	Metabolite	CHEBI:63802	ChEBI	
FMO3 	Protein	P31513	Uniprot-TrEMBL	
O2	Metabolite	CHEBI:15379	ChEBI	
NQO2:FAD dimer	Complex	R-HSA-8936530	Reactome	
CYP2C19 	Protein	P33261	Uniprot-TrEMBL	
EPHX1	Protein	P07099	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
Cytochrome P450
(CYP7B1 based)	Complex	R-HSA-2975806	Reactome	This CandidateSet contains sequences identified by William Pearson's analysis of Reactome catalyst entities. Catalyst entity sequences were used to identify analagous sequences that shared overall homology and active site homology. Sequences in this Candidate set were identified in an April 24, 2012 analysis.
ATP	Metabolite	CHEBI:30616	ChEBI	
OM	Metabolite	CHEBI:31932	ChEBI	
diketone	Metabolite	CHEBI:46640	ChEBI	
CYP3A4 	Protein	P08684	Uniprot-TrEMBL	
O2	Metabolite	CHEBI:15379	ChEBI	
VACV	Metabolite	CHEBI:35854	ChEBI	
CES1 	Protein	P23141	Uniprot-TrEMBL	
CYP4A11 	Protein	Q02928	Uniprot-TrEMBL	
CYP21A2	Protein	P08686	Uniprot-TrEMBL	
ALDH2 tetramer	Complex	R-HSA-71721	Reactome	
Cytochrome P450
(CYP2A13 based)	Complex	R-HSA-3222449	Reactome	This CandidateSet contains sequences identified by William Pearson's analysis of Reactome catalyst entities. Catalyst entity sequences were used to identify analagous sequences that shared overall homology and active site homology. Sequences in this Candidate set were identified in an April 24, 2012 analysis.
O2	Metabolite	CHEBI:15379	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
CHOL	Metabolite	CHEBI:16113	ChEBI	
FDX1 	Protein	P10109	Uniprot-TrEMBL	
CYP4F2 	Protein	P78329	Uniprot-TrEMBL	
25(OH)D	Metabolite	CHEBI:17933	ChEBI	
CYP11A1 	Protein	P05108	Uniprot-TrEMBL	
H+	Metabolite	CHEBI:15378	ChEBI	
POMC(138-176)	Protein	P01189	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
Phenytoin	Metabolite	CHEBI:8107	ChEBI	
AOC1 	Protein	P19801	Uniprot-TrEMBL	
L-Arg	Metabolite	CHEBI:32682	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
hydroquinone	Metabolite	CHEBI:17594	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
COUM	Metabolite	CHEBI:28794	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
Cytochrome P450
(CYP2F1 based)	Complex	R-HSA-3222321	Reactome	This CandidateSet contains sequences identified by William Pearson's analysis of Reactome catalyst entities. Catalyst entity sequences were used to identify analagous sequences that shared overall homology and active site homology. Sequences in this Candidate set were identified in an April 24, 2012 analysis.
H2O	Metabolite	CHEBI:15377	ChEBI	
MARC1:Mo-MPT:MARC2:Mo-MPT:CYB5B:CYB5R3	Complex	R-HSA-8936430	Reactome	
H2O	Metabolite	CHEBI:15377	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
CYP4A11 	Protein	Q02928	Uniprot-TrEMBL	
NAD+	Metabolite	CHEBI:57540	ChEBI	
CYP2D6 	Protein	P10635	Uniprot-TrEMBL	
CYP4F22 	Protein	Q6NT55	Uniprot-TrEMBL	
20OH-LTB4	Metabolite	CHEBI:15646	ChEBI	
TFAC	Metabolite	CHEBI:29138	ChEBI	
CYP26A1 	Protein	O43174	Uniprot-TrEMBL	
MeOH	Metabolite	CHEBI:17790	ChEBI	
EtOH	Metabolite	CHEBI:16236	ChEBI	
14,15-EET 	Metabolite	CHEBI:34157	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
CORT	Metabolite	CHEBI:17650	ChEBI	
CYP4F12 	Protein	Q9HCS2	Uniprot-TrEMBL	
NADPH	Metabolite	CHEBI:16474	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
H2O2	Metabolite	CHEBI:16240	ChEBI	
ADH1B 	Protein	P00325	Uniprot-TrEMBL	
H+	Metabolite	CHEBI:15378	ChEBI	
CYP2S1 	Protein	Q96SQ9	Uniprot-TrEMBL	
atRA	Metabolite	CHEBI:15367	ChEBI	
CYP2J2 	Protein	P51589	Uniprot-TrEMBL	
MAOA 	Protein	P21397	Uniprot-TrEMBL	
CYP2E1 	Protein	P05181	Uniprot-TrEMBL	
CYP3A43	Protein	Q9HB55	Uniprot-TrEMBL	
NADPH	Metabolite	CHEBI:16474	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
AHRR:ARNT	Complex	R-HSA-8936835	Reactome	
4CHOL7a,24(S)DONE	Metabolite	CHEBI:63838	ChEBI	
NADPH	Metabolite	CHEBI:16474	ChEBI	
S-HMGSH	Metabolite	CHEBI:48926	ChEBI	
CYP2J2 	Protein	P51589	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
CYP2R1	Protein	Q6VVX0	Uniprot-TrEMBL	
H+	Metabolite	CHEBI:15378	ChEBI	
DOX	Metabolite	CHEBI:28748	ChEBI	
FMO1 	Protein	Q01740	Uniprot-TrEMBL	
4CHOL7a,27DONE	Metabolite	CHEBI:48825	ChEBI	
CYP2A6 	Protein	P11509	Uniprot-TrEMBL	
NADP+	Metabolite	CHEBI:18009	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
CYP2S1 	Protein	Q96SQ9	Uniprot-TrEMBL	
CYP4F8 	Protein	P98187	Uniprot-TrEMBL	
