ID	Database
29247046	Pubmed
8527267	Pubmed
10496952	Pubmed
8522976	Pubmed
1325798	Pubmed
24519125	Pubmed
28066415	Pubmed
8007951	Pubmed
9523318	Pubmed
10648003	Pubmed
10975989	Pubmed
8921966	Pubmed
12621058	Pubmed
10497257	Pubmed
24338472	Pubmed
12058067	Pubmed
10601018	Pubmed
20188673	Pubmed
12036966	Pubmed
13549488	Pubmed
11048639	Pubmed
16407073	Pubmed
24273487	Pubmed
23675550	Pubmed
21037092	Pubmed
18070890	Pubmed
24275664	Pubmed
10066432	Pubmed
20807704	Pubmed
16613843	Pubmed
10075700	Pubmed
18818202	Pubmed
9857068	Pubmed
9042338	Pubmed
12417718	Pubmed
9050880	Pubmed
7522622	Pubmed
9314552	Pubmed
8862523	Pubmed
8226994	Pubmed
7530449	Pubmed
8340414	Pubmed
29045841	Pubmed
22246777	Pubmed
22246778	Pubmed
21447318	Pubmed
6122208	Pubmed
16921024	Pubmed
9000504	Pubmed
10861086	Pubmed
1372004	Pubmed
25795784	Pubmed
12755693	Pubmed
14623079	Pubmed
15879134	Pubmed
12117970	Pubmed
8657103	Pubmed
7517665	Pubmed
15479433	Pubmed
11688984	Pubmed
9162098	Pubmed
9520379	Pubmed
12058044	Pubmed
9417641	Pubmed
12860470	Pubmed
12106601	Pubmed
3127824	Pubmed
9651336	Pubmed
2553705	Pubmed
19244110	Pubmed
9733829	Pubmed
15879576	Pubmed
2573431	Pubmed
12082174	Pubmed
17908236	Pubmed
12150772	Pubmed
18577758	Pubmed
10851239	Pubmed
10391245	Pubmed
10462554	Pubmed
12235216	Pubmed
15161916	Pubmed
12773629	Pubmed
26116503	Pubmed
20400701	Pubmed
7547677	Pubmed
10579907	Pubmed
3563417	Pubmed
2768222	Pubmed
6293969	Pubmed
7526403	Pubmed
11331309	Pubmed
15509800	Pubmed
1629222	Pubmed
26384023	Pubmed
