Label	Type	ID	Database	Comment
BCL2L11	GeneProduct	459487	Entrez Gene	
BAX	GeneProduct	747093	Entrez Gene	
IRF1	GeneProduct	745042	Entrez Gene	
SHC1	GeneProduct	457351	Entrez Gene	
STAM	GeneProduct	466269	Entrez Gene	
CCNA2	GeneProduct	461467	Entrez Gene	
MUC1	GeneProduct			
FYN	GeneProduct	462944	Entrez Gene	
LYN	GeneProduct	472771	Entrez Gene	
Gene Symbol	GeneProduct			
STAT1	GeneProduct	459834	Entrez Gene	
MCL1	GeneProduct	457274	Entrez Gene	
STAT5A	GeneProduct	454681	Entrez Gene	
AKT1	GeneProduct	740898	Entrez Gene	
IL2RG	GeneProduct	465692	Entrez Gene	
CDK4	GeneProduct	452025	Entrez Gene	
CBLB	GeneProduct	460566	Entrez Gene	
HRAS	GeneProduct	466302	Entrez Gene	
CCND2	GeneProduct	747123	Entrez Gene	
SOS1	GeneProduct	459171	Entrez Gene	
JAK1	GeneProduct	743373	Entrez Gene	
FOXO1	GeneProduct	467352	Entrez Gene	
MAP2K2	GeneProduct	456390	Entrez Gene	
PTK2B	GeneProduct	464073	Entrez Gene	
MAP2K1	GeneProduct	450188	Entrez Gene	
IRS2	GeneProduct	452657	Entrez Gene	
IL7R	GeneProduct	461922	Entrez Gene	
CBL	GeneProduct	451690	Entrez Gene	
PIK3R1	GeneProduct	461836	Entrez Gene	
RAF1	GeneProduct	460182	Entrez Gene	
CDK2	GeneProduct	467032	Entrez Gene	
BLK	GeneProduct			
BAD	GeneProduct			
STAT3	GeneProduct	454682	Entrez Gene	
MAPK1	GeneProduct	458680	Entrez Gene	
JAK3	GeneProduct	455848	Entrez Gene	
PIK3R1	GeneProduct	461836	Entrez Gene	
IRS1	GeneProduct	459985	Entrez Gene	
MAPK3	GeneProduct	454037	Entrez Gene	
RB1	GeneProduct	452715	Entrez Gene	
GSK3B	GeneProduct	470896	Entrez Gene	
GRB2	GeneProduct	737245	Entrez Gene	
STAT5B	GeneProduct	454679	Entrez Gene	
CLTC	GeneProduct	455168	Entrez Gene	
FOXO3A	GeneProduct			
STAM2	GeneProduct	459661	Entrez Gene	
