ID	Database
23617726	Pubmed
19369951	Pubmed
22881869	Pubmed
15731094	Pubmed
2825632	Pubmed
2848506	Pubmed
21124855	Pubmed
20134026	Pubmed
25433365	Pubmed
9950804	Pubmed
11697121	Pubmed
7972029	Pubmed
11849539	Pubmed
10029572	Pubmed
11970843	Pubmed
21998409	Pubmed
8170969	Pubmed
22025704	Pubmed
24281946	Pubmed
7762673	Pubmed
8396550	Pubmed
20194496	Pubmed
199619	Pubmed
210504	Pubmed
17074761	Pubmed
10922044	Pubmed
17662945	Pubmed
9405597	Pubmed
21238944	Pubmed
11970850	Pubmed
16847086	Pubmed
15155722	Pubmed
9707545	Pubmed
22276778	Pubmed
17664129	Pubmed
22468855	Pubmed
23402389	Pubmed
9717713	Pubmed
23802986	Pubmed
17982448	Pubmed
9741580	Pubmed
7499306	Pubmed
9482858	Pubmed
8537108	Pubmed
7980580	Pubmed
8806753	Pubmed
19089323	Pubmed
8089108	Pubmed
19261352	Pubmed
27050287	Pubmed
9804763	Pubmed
15591124	Pubmed
18509058	Pubmed
18583477	Pubmed
20023640	Pubmed
18498736	Pubmed
16636067	Pubmed
10072071	Pubmed
16762923	Pubmed
11145705	Pubmed
12480817	Pubmed
16507994	Pubmed
19628035	Pubmed
23875749	Pubmed
17237347	Pubmed
1660188	Pubmed
18347018	Pubmed
