ID	Database
16987893	Pubmed
18802415	Pubmed
18786386	Pubmed
18775307	Pubmed
24196956	Pubmed
9012850	Pubmed
12563009	Pubmed
10643692	Pubmed
10713165	Pubmed
17994337	Pubmed
9333243	Pubmed
9427249	Pubmed
14750904	Pubmed
19710360	Pubmed
2539258	Pubmed
8622974	Pubmed
21479263	Pubmed
17218255	Pubmed
15800623	Pubmed
11232563	Pubmed
11165242	Pubmed
10790862	Pubmed
15917222	Pubmed
19805222	Pubmed
18317514	Pubmed
20817722	Pubmed
9144434	Pubmed
9079689	Pubmed
7926749	Pubmed
21628546	Pubmed
18037887	Pubmed
15761026	Pubmed
18006707	Pubmed
20581824	Pubmed
9801304	Pubmed
14507900	Pubmed
16474406	Pubmed
10531061	Pubmed
8921389	Pubmed
12377782	Pubmed
15665827	Pubmed
10198158	Pubmed
11441147	Pubmed
11441146	Pubmed
9576906	Pubmed
9616112	Pubmed
17463251	Pubmed
12868535	Pubmed
9529258	Pubmed
19330005	Pubmed
17115977	Pubmed
10023660	Pubmed
20414452	Pubmed
9312141	Pubmed
16980408	Pubmed
11865049	Pubmed
11875063	Pubmed
11779462	Pubmed
