ID	Database
22307729	Pubmed
25938608	Pubmed
19699815	Pubmed
20887958	Pubmed
22451420	Pubmed
25753223	Pubmed
20203268	Pubmed
29185068	Pubmed
24584857	Pubmed
11672531	Pubmed
14636649	Pubmed
12515729	Pubmed
20924107	Pubmed
22432088	Pubmed
27558325	Pubmed
19182797	Pubmed
16531405	Pubmed
18400509	Pubmed
16751774	Pubmed
8695841	Pubmed
29431622	Pubmed
9743535	Pubmed
16732331	Pubmed
19796237	Pubmed
11684017	Pubmed
11340171	Pubmed
20581311	Pubmed
21725048	Pubmed
29593731	Pubmed
15701714	Pubmed
25940801	Pubmed
24751955	Pubmed
11929766	Pubmed
17934488	Pubmed
10913181	Pubmed
24868087	Pubmed
7862113	Pubmed
8846917	Pubmed
11369759	Pubmed
22371011	Pubmed
17063141	Pubmed
17562868	Pubmed
10330422	Pubmed
10233885	Pubmed
9177240	Pubmed
24379003	Pubmed
20661648	Pubmed
18776924	Pubmed
11242107	Pubmed
12242300	Pubmed
21471526	Pubmed
22474248	Pubmed
14517214	Pubmed
21993314	Pubmed
23001182	Pubmed
11867521	Pubmed
2721961	Pubmed
2524830	Pubmed
11564866	Pubmed
12702500	Pubmed
12869508	Pubmed
22012064	Pubmed
25784653	Pubmed
17600109	Pubmed
