ID	Database
24280312	Pubmed
18315698	Pubmed
19429605	Pubmed
17559517	Pubmed
12684538	Pubmed
16152656	Pubmed
18723578	Pubmed
18156216	Pubmed
19737364	Pubmed
18308732	Pubmed
19921249	Pubmed
8940135	Pubmed
9596641	Pubmed
18755073	Pubmed
16623886	Pubmed
15047897	Pubmed
17339651	Pubmed
18713381	Pubmed
15759120	Pubmed
17384160	Pubmed
19506305	Pubmed
18820698	Pubmed
20416079	Pubmed
16798940	Pubmed
19473328	Pubmed
20889913	Pubmed
16786297	Pubmed
15976269	Pubmed
19015668	Pubmed
14733924	Pubmed
15806324	Pubmed
12783325	Pubmed
18257679	Pubmed
18826428	Pubmed
16896230	Pubmed
19933315	Pubmed
19321714	Pubmed
19266169	Pubmed
19593540	Pubmed
15232694	Pubmed
20713616	Pubmed
16436304	Pubmed
20632034	Pubmed
17406793	Pubmed
17297616	Pubmed
17579813	Pubmed
20460361	Pubmed
17640358	Pubmed
19052152	Pubmed
15220467	Pubmed
19490115	Pubmed
20478538	Pubmed
20829346	Pubmed
20335401	Pubmed
10417713	Pubmed
15356337	Pubmed
11910009	Pubmed
17376611	Pubmed
20305271	Pubmed
16275672	Pubmed
10805599	Pubmed
15891897	Pubmed
18599581	Pubmed
18840300	Pubmed
21037241	Pubmed
10987556	Pubmed
19682292	Pubmed
17587305	Pubmed
16953433	Pubmed
20974950	Pubmed
18454147	Pubmed
20567981	Pubmed
20490919	Pubmed
12947109	Pubmed
17604002	Pubmed
17426956	Pubmed
8193305	Pubmed
16667159	Pubmed
19807881	Pubmed
18025467	Pubmed
20220098	Pubmed
