Label	Type	ID	Database	Comment
UDP	Metabolite	CHEBI:17659	ChEBI	
CO2	Metabolite	CHEBI:16526	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
leucopelargonidin	Metabolite	CHEBI:17343	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
UDP-Glc	Metabolite	CHEBI:18066	ChEBI	
cyanidin	Metabolite	CHEBI:27843	ChEBI	
2OG	Metabolite	CHEBI:30915	ChEBI	
cyanidin-3-O-beta-D-glucoside	Metabolite	CHEBI:28426	ChEBI	
CO2	Metabolite	CHEBI:16526	ChEBI	
leucoanthocyanidin
dioxygenase	Protein	1121757	Reactome	facilitate conversion of leucoanthocyanidin  to cyanadin by leucoanthocyanadin dioxygenase. Based on homology to Arabidopsis leucoanthocyanadin dioxygenas,  AT4G22880
pelargonidin	Metabolite	CHEBI:28510	ChEBI	
pelargonidin-3-O-beta-D-glucoside	Metabolite	CHEBI:31967	ChEBI	
UDP	Metabolite	CHEBI:17659	ChEBI	
UDP-Glc	Metabolite	CHEBI:18066	ChEBI	
SUCCA	Metabolite	CHEBI:15741	ChEBI	
leucocyanidin	Metabolite	CHEBI:15758	ChEBI	
anthocyanidin
3-O-glucosyltransferase	Protein	1121937	Reactome	catalyzes the conversion of delphinidin to delphinidin-3-O-beta-glucoside
H2O	Metabolite	CHEBI:15377	ChEBI	
