ID	Database
6308607	Pubmed
3043188	Pubmed
3491291	Pubmed
15781663	Pubmed
17112607	Pubmed
18668205	Pubmed
17540168	Pubmed
29433126	Pubmed
17540175	Pubmed
21924373	Pubmed
3283542	Pubmed
22589270	Pubmed
9727023	Pubmed
11278702	Pubmed
3283656	Pubmed
10468914	Pubmed
12866375	Pubmed
26878173	Pubmed
10951588	Pubmed
16785999	Pubmed
25323927	Pubmed
19933846	Pubmed
15982921	Pubmed
12114746	Pubmed
10646883	Pubmed
11278720	Pubmed
25907612	Pubmed
14602780	Pubmed
12670889	Pubmed
28323937	Pubmed
29610148	Pubmed
15664191	Pubmed
