Label	Type	ID	Database	Comment
N-methylated substrate	Metabolite			
MAT1A	GeneProduct	ENSCAFG00000015807	Ensembl	
MAT2A	GeneProduct	ENSCAFG00000007755	Ensembl	
Phosphate	Metabolite	HMDB0001429	HMDB	
S-Adenosylhomocysteine	Metabolite	HMDB0000939	HMDB	
S-methylated substrate	Metabolite			
Substrate	Metabolite			
O-methylated substrate	Metabolite			
TPMT_CANFA	GeneProduct	ENSCAFG00000010160	Ensembl	
S-Adenosylmethionine	Metabolite	HMDB0001185	HMDB	
ATP	Metabolite	HMDB0000538	HMDB	
PNMT	GeneProduct	ENSCAFG00000016368	Ensembl	
MAT2B	GeneProduct	ENSCAFG00000017181	Ensembl	
S-Adenosylmethionine	Metabolite	HMDB0001185	HMDB	
HNMT	GeneProduct	ENSCAFG00000005178	Ensembl	
INMT	GeneProduct	489397	Entrez Gene	
L-Methionine	Metabolite	HMDB0000696	HMDB	
NNMT	GeneProduct	ENSCAFG00000013523	Ensembl	
Phosphate	Metabolite	HMDB0001429	HMDB	
S-Adenosylmethionine	Metabolite	HMDB0001185	HMDB	
S-Adenosylhomocysteine	Metabolite	HMDB0000939	HMDB	
S-Adenosylhomocysteine	Metabolite	HMDB0000939	HMDB	
NP_001004074.1	GeneProduct	ENSCAFG00000014253	Ensembl	
