Label	Type	ID	Database	Comment
Sorbitol	Metabolite	HMDB0000247	HMDB	
D-Glucose	Metabolite	HMDB0000122	HMDB	
Fructokinase	GeneProduct			
D-Fructose	Metabolite	HMDB0000660	HMDB	
ALDOB_CHICK	GeneProduct	ENSGALG00000015544	Ensembl	
Dihydroxyacetone phosphate	Metabolite	HMDB0001473	HMDB	
Glyceraldehyde	Metabolite	HMDB0001051	HMDB	
ALR2	GeneProduct			
Fructose 1-phosphate	Metabolite	HMDB0001076	HMDB	
SORD	GeneProduct	ENSGALG00000002317	Ensembl	
D-Glyceraldehyde 3-phosphate	Metabolite	HMDB0001112	HMDB	
