Label	Type	ID	Database	Comment
Factor VIII precursor 	Protein	P00451	Uniprot-TrEMBL	
RAB1A 	Protein	P62820	Uniprot-TrEMBL	
SEC22A 	Protein	Q96IW7	Uniprot-TrEMBL	
RAB1B 	Protein	Q9H0U4	Uniprot-TrEMBL	
LMAN2L 	Protein	Q9H0V9	Uniprot-TrEMBL	
COL7A1 	Protein	Q02388	Uniprot-TrEMBL	
3x4Hyp-GlcGalHyl-COL7A1 	Protein	Q02388	Uniprot-TrEMBL	
SEC24B 	Protein	O95487	Uniprot-TrEMBL	
TGFA precursor 	Protein	P01135	Uniprot-TrEMBL	
NAPA 	Protein	P54920	Uniprot-TrEMBL	
3x4Hyp-5Hyl-COL7A1 	Protein	Q02388	Uniprot-TrEMBL	
GORASP1 	Protein	Q9BQQ3	Uniprot-TrEMBL	
SEC24D 	Protein	O94855	Uniprot-TrEMBL	
SEC24C 	Protein	P53992	Uniprot-TrEMBL	
3x4Hyp-5Hyl-COL7A1 	Protein	Q02388	Uniprot-TrEMBL	
TRAPPC5 	Protein	Q8IUR0	Uniprot-TrEMBL	
SEC23A 	Protein	Q15436	Uniprot-TrEMBL	
TRAPPC9 	Protein	Q96Q05	Uniprot-TrEMBL	
TRAPPC2 	Protein	P0DI81	Uniprot-TrEMBL	
TRAPPC3 	Protein	O43617	Uniprot-TrEMBL	
GlcGalHyl-COL7A1 	Protein	Q02388	Uniprot-TrEMBL	
TMED2 	Protein	Q15363	Uniprot-TrEMBL	
RAB1A 	Protein	P62820	Uniprot-TrEMBL	
LMAN2L 	Protein	Q9H0V9	Uniprot-TrEMBL	
TRAPPC4 	Protein	Q9Y296	Uniprot-TrEMBL	
TRAPPC2L 	Protein	Q9UL33	Uniprot-TrEMBL	
GOSR2	Protein	O14653	Uniprot-TrEMBL	
LMAN1 	Protein	P49257	Uniprot-TrEMBL	
SEC22A 	Protein	Q96IW7	Uniprot-TrEMBL	
USO1 	Protein	O60763	Uniprot-TrEMBL	
GPI-CD59 	Protein	P13987	Uniprot-TrEMBL	
CNIH3 	Protein	Q8TBE1	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
SEC24D 	Protein	O94855	Uniprot-TrEMBL	
(Glc)3(GlcNAc)2(Man)9-CTSZ 	Protein	Q9UBR2	Uniprot-TrEMBL	
SEC23IP 	Protein	Q9Y6Y8	Uniprot-TrEMBL	
