ID	Database
11509732	Pubmed
16541025	Pubmed
15737063	Pubmed
19696148	Pubmed
9649503	Pubmed
21111234	Pubmed
21987589	Pubmed
16682347	Pubmed
17113138	Pubmed
17112726	Pubmed
21878504	Pubmed
31409757	Pubmed
16890222	Pubmed
17066080	Pubmed
17196341	Pubmed
25740311	Pubmed
19481522	Pubmed
11136719	Pubmed
17356064	Pubmed
21498573	Pubmed
15146063	Pubmed
9774278	Pubmed
18977199	Pubmed
15572404	Pubmed
18097444	Pubmed
22885700	Pubmed
15339662	Pubmed
15723797	Pubmed
19965387	Pubmed
14730319	Pubmed
18716626	Pubmed
12852857	Pubmed
12679384	Pubmed
25789526	Pubmed
11956313	Pubmed
14607834	Pubmed
16622420	Pubmed
17030981	Pubmed
16622419	Pubmed
17129783	Pubmed
23921553	Pubmed
8838651	Pubmed
7769006	Pubmed
12101123	Pubmed
12840024	Pubmed
