ID	Database
19540337	Pubmed
16475976	Pubmed
15526160	Pubmed
16483568	Pubmed
17350321	Pubmed
7688988	Pubmed
10523831	Pubmed
7523381	Pubmed
11707405	Pubmed
9355737	Pubmed
11494148	Pubmed
10358045	Pubmed
18588518	Pubmed
11520784	Pubmed
11395417	Pubmed
12660731	Pubmed
18697750	Pubmed
7539802	Pubmed
7520444	Pubmed
10377264	Pubmed
16129412	Pubmed
8950973	Pubmed
16873377	Pubmed
9045650	Pubmed
9446650	Pubmed
8636116	Pubmed
17255936	Pubmed
12444928	Pubmed
8611693	Pubmed
10884405	Pubmed
8990121	Pubmed
9799234	Pubmed
12878163	Pubmed
10374881	Pubmed
8647802	Pubmed
11809791	Pubmed
9872323	Pubmed
1721591	Pubmed
1371879	Pubmed
16780420	Pubmed
11994499	Pubmed
17904548	Pubmed
10397721	Pubmed
1381360	Pubmed
9111318	Pubmed
15143187	Pubmed
20304997	Pubmed
7684496	Pubmed
9528781	Pubmed
10523834	Pubmed
17662946	Pubmed
7506952	Pubmed
8695790	Pubmed
7680037	Pubmed
8774734	Pubmed
1375232	Pubmed
12824176	Pubmed
16737840	Pubmed
7509796	Pubmed
9038210	Pubmed
7526158	Pubmed
7536744	Pubmed
10679268	Pubmed
12192036	Pubmed
9256427	Pubmed
17344430	Pubmed
12062105	Pubmed
9588823	Pubmed
17496910	Pubmed
24937142	Pubmed
19091303	Pubmed
17496919	Pubmed
17496923	Pubmed
22177953	Pubmed
21167873	Pubmed
21372320	Pubmed
21388974	Pubmed
22569528	Pubmed
12068308	Pubmed
22535895	Pubmed
20674547	Pubmed
15520807	Pubmed
8493579	Pubmed
19665053	Pubmed
