Label	Type	ID	Database	Comment
CALM1 	Protein	P0DP23	Uniprot-TrEMBL	
GNG4 	Protein	P50150	Uniprot-TrEMBL	
GNAT1 	Protein	P11488	Uniprot-TrEMBL	
p-T34,S137-PPP1R1B 	Protein	Q9UD71	Uniprot-TrEMBL	
ADCY5 	Protein	O95622	Uniprot-TrEMBL	
CAMKK2 	Protein	Q96RR4	Uniprot-TrEMBL	
ADCY8 	Protein	P40145	Uniprot-TrEMBL	
GNB3 	Protein	P16520	Uniprot-TrEMBL	
I(1,4,5)P3	Metabolite	CHEBI:16595	ChEBI	
ADCY9 	Protein	O60503	Uniprot-TrEMBL	
PLCB3 	Protein	Q01970	Uniprot-TrEMBL	
p-T34,T75,S102-PPP1R1B 	Protein	Q9UD71	Uniprot-TrEMBL	
p-S505,S727-PLA2G4A	Protein	P47712	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
p-T287-CAMK2B 	Protein	Q13554	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
p-T34,T75,S137-PPP1R1B 	Protein	Q9UD71	Uniprot-TrEMBL	
PRKAR1B 	Protein	P31321	Uniprot-TrEMBL	
POMC(237-267) 	Protein	P01189	Uniprot-TrEMBL	
GNB3 	Protein	P16520	Uniprot-TrEMBL	
GNG8 	Protein	Q9UK08	Uniprot-TrEMBL	
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
GNAI3 	Protein	P08754	Uniprot-TrEMBL	
PDE1C 	Protein	Q14123	Uniprot-TrEMBL	
OPRM1 	Protein	P35372	Uniprot-TrEMBL	
GNG2 	Protein	P59768	Uniprot-TrEMBL	
ADCY3 	Protein	O60266	Uniprot-TrEMBL	
ADCY4 	Protein	Q8NFM4	Uniprot-TrEMBL	
Active
PLA2:phosphatidylcholine	Complex	R-HSA-111860	Reactome	
PRKCA 	Protein	P17252	Uniprot-TrEMBL	
GNAL 	Protein	P38405	Uniprot-TrEMBL	
GNAL 	Protein	P38405	Uniprot-TrEMBL	
PRKACG 	Protein	P22612	Uniprot-TrEMBL	
PRKACB 	Protein	P22694	Uniprot-TrEMBL	
p-S133-CREB1	Protein	P16220	Uniprot-TrEMBL	
PRKACB 	Protein	P22694	Uniprot-TrEMBL	
ADCY3 	Protein	O60266	Uniprot-TrEMBL	
p-T34,T75,S102-PPP1R1B 	Protein	Q9UD71	Uniprot-TrEMBL	
G protein-GDP
complex	Complex	R-HSA-167418	Reactome	
GNG10 	Protein	P50151	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
