Label	Type	ID	Database	Comment
Cytochrome b6f	Complex	1.10.9.1	BRENDA	
Aldolase	GeneProduct			
Pi	Metabolite	7664-38-2	CAS	
Transketolase	GeneProduct			
Fe-S complex Fx	Metabolite			
Fructose 6-phosphate	Metabolite	643-13-0	CAS	
Pheophytin	Metabolite			
H2O	Metabolite	7732-18-5	CAS	
Chlorophyll	Metabolite			
Glycerate kinase	GeneProduct			
Chlorophyll A0	Metabolite			
ATP synthase	Complex	3.6.3.14	BRENDA	
P680 reaction center	Complex			
e-	Unknown			
Glycolate	Metabolite	79-14-1	CAS	
2-Oxoglutarate	Metabolite			
Triose phosphate translocator	Protein			
Fe-S complex Fa	Metabolite			
Transketolase	GeneProduct			
Sedoheptulose 1,7-bisphosphate	Metabolite			
Plastoquinone	Metabolite	4299-57-4	CAS	
Light-harvesting complex	Complex	IPR001344	InterPro	
Cytochrome f	Protein			
Plastoquinone	Metabolite	4299-57-4	CAS	
Semiquinone	Metabolite			
Phosphopentose epimerase	GeneProduct			
NADPH	Metabolite			
ATP	Metabolite	56-65-5	CAS	
Phosphoglycolate phosphatase	GeneProduct			
Fe-S complex Fb	Metabolite			
Thioredoxin	Protein			
Ferredoxin	Protein	IPR001041	InterPro	
Pi	Metabolite			
Semiquinone	Metabolite			
Ribulose 1,5-bisphosphate	Metabolite	24218-00-6	CAS	
Light-harvesting proteins	Protein			
Sedoheptulokinase	GeneProduct			
Oxygen-evolving complex	Complex			
3-keto-2-carboxyarabinitol-1,5-bisphosphate	Metabolite			
H+	Metabolite			
Triose phosphate isomerase	GeneProduct			
Photons	Unknown			
Glycine	Metabolite			
Erythrose 4-phosphate	Metabolite			
Phosphoglycerate kinase	GeneProduct			
Heme b(n)	Metabolite			
2-phosphoglycolate	Metabolite	4234	PubChem-compound	
Glyceraldehyde 3-phosphate	Metabolite	591-57-1	CAS	
Aldolase	GeneProduct			
Glutamate-glyoxylate
aminotransferase	GeneProduct			
Photosystem II	Complex	1.10.3.9	BRENDA	
1,3-bisphosphoglycerate	Metabolite	38168-82-0	CAS	
ADP	Metabolite	58-64-0	CAS	
H+	Unknown			
Heme b(p)	Metabolite			
Catalase	GeneProduct			
Calvin cycle	Pathway			
NADP+	Metabolite			
Phylloquinone A1	Metabolite			
Glycerate-glycolate translocator	Protein			
Light-dependent reactions	Pathway			
Ferredoxin-NADP+ reductase	GeneProduct			
Sedoheptulose 1,7-bisphosphatase	GeneProduct			
Plastocyanin	Protein	GLYMA06G02300	Ensembl Plants	
H2O	Metabolite	7732-18-5	CAS	
Glyceraldehyde-3-phosphate
dehydrogenase	GeneProduct			
Fructose 1,6-bisphosphate	Metabolite	488-69-7	CAS	
H+	Unknown			
Phosphopentose isomerase	GeneProduct			
H+	Metabolite			
Glyoxylate	Metabolite	298-12-4	CAS	
Phosphoribulokinase	GeneProduct			
Glycolate oxidase	GeneProduct			
Quinone	Metabolite	78919-13-8	CAS	
Glycolaldehyde	Metabolite			
Photosystem I	Complex	1.97.1.12	BRENDA	
H+	Metabolite			
Fructose 1,6-bisphosphatase	GeneProduct			
Plastoquinol	Metabolite	3819-09-8	CAS	
Sedoheptulose 7-phosphate	Metabolite	144663	Chemspider	
H+	Unknown			
3-phosphoglycerate	Metabolite	3497	PubChem-compound	
Photons	Unknown			
Rieske protein	Protein	GLYMA12G32580	Ensembl Plants	
Sedoheptulose	Metabolite	4573620	Chemspider	
P700 reaction center	Complex			
Ribulose 5-phosphate	Metabolite	551-85-9	CAS	
O2	Metabolite			
H+	Metabolite			
O2	Metabolite			
CO2	Metabolite	124-38-9	CAS	
3-keto-2-dioxyarabinitol-1,5-bisphosphate	Metabolite			
H2O	Metabolite	7732-18-5	CAS	
ATP	Metabolite	56-65-5	CAS	
ADP	Metabolite	58-64-0	CAS	
Dihydroxyacetone phosphate	Metabolite	57-04-5	CAS	Synonym(s): D-Glyceraldehyde 3-phosphate;
(2R)-2-Hydroxy-3-(phosphonooxy)-propanal
NADH	Metabolite	58-68-4	CAS	
NAD+	Metabolite	53-84-9	CAS	
H+	Metabolite	3380	PubChem-compound	
Pi	Metabolite	7664-38-2	CAS	
H2O	Metabolite	7732-18-5	CAS	
Pi	Metabolite	7664-38-2	CAS	
Glycolaldehyde	Metabolite			
Xylulose 5-phosphate	Metabolite			
H2O	Metabolite			
Pi	Metabolite	7664-38-2	CAS	
Ribose 5-phosphate	Metabolite	4300-28-1	CAS	
ATP	Metabolite	56-65-5	CAS	
ADP	Metabolite	58-64-0	CAS	
Plastoquinone	Metabolite	4299-57-4	CAS	
ATP	Metabolite	56-65-5	CAS	
ADP	Metabolite	58-64-0	CAS	
H2O	Metabolite	7732-18-5	CAS	
Pi	Metabolite	7664-38-2	CAS	
RuBisCO	GeneProduct			
Glycerate	Metabolite			
ATP	Metabolite	56-65-5	CAS	
ADP	Metabolite	58-64-0	CAS	
Glycolate	Metabolite	79-14-1	CAS	
O2	Metabolite	7782-44-7	CAS	
H2O2	Metabolite	7722-84-1	CAS	
O2	Metabolite	7782-44-7	CAS	
Glutamate	Metabolite			
