Label	Type	ID	Database	Comment
AgaP_AGAP000932	GeneProduct	1270418	Entrez Gene	
RAF1	GeneProduct			
RAP1B	GeneProduct			
AgaP_AGAP006510	GeneProduct	1277104	Entrez Gene	
AgaP_AGAP011118	GeneProduct	1270807	Entrez Gene	
AgaP_AGAP009499	GeneProduct	1271411	Entrez Gene	
PTK2B	GeneProduct			
AgaP_AGAP008532	GeneProduct	1277441	Entrez Gene	
GAB1	GeneProduct			
AgaP_AGAP009628	GeneProduct	3292014	Entrez Gene	
HGF	GeneProduct			
MAP2K2	GeneProduct			
AgaP_AGAP002729	GeneProduct	1273239	Entrez Gene	
PTK2B	GeneProduct			
MAP4K1	GeneProduct			
Met	GeneProduct			
AgaP_AGAP001103	GeneProduct	1282062	Entrez Gene	
AgaP_AGAP006510	GeneProduct	1277104	Entrez Gene	
ITGA1	GeneProduct			
ELK1	GeneProduct			
AgaP_AGAP001874	GeneProduct	1281247	Entrez Gene	
AgaP_AGAP009207	GeneProduct	1280167	Entrez Gene	
AgaP_AGAP002986	GeneProduct	1272970	Entrez Gene	
MAPK8	GeneProduct			
PIK3CA	GeneProduct			
CRKL	GeneProduct			
STAT3	GeneProduct			
HRAS	GeneProduct			
AgaP_AGAP009180	GeneProduct	1280136	Entrez Gene	Son of sevenless homolog 1 (Drosophila) (predicted)
AgaP_AGAP006386	GeneProduct	1276998	Entrez Gene	
AgaP_AGAP011118	GeneProduct	1270807	Entrez Gene	
AgaP_AGAP011768	GeneProduct	1280872	Entrez Gene	
INTB	GeneProduct	1272405	Entrez Gene	
AgaP_AGAP004320	GeneProduct	1274463	Entrez Gene	Interim Symbol: Dock1 predicted and Name: dedicator of cyto-kinesis 1 (predicted)
AgaP_AGAP002438	GeneProduct	1273523	Entrez Gene	
AgaP_AGAP008532	GeneProduct	1277441	Entrez Gene	
MAPK3	GeneProduct			
FOS	GeneProduct			
