ID	Database
18518822	Pubmed
17475546	Pubmed
8970730	Pubmed
16380219	Pubmed
15860371	Pubmed
10603305	Pubmed
17060461	Pubmed
21082419	Pubmed
7838715	Pubmed
17139329	Pubmed
16054042	Pubmed
7531665	Pubmed
17956727	Pubmed
20054179	Pubmed
17011499	Pubmed
1840554	Pubmed
19710929	Pubmed
19934321	Pubmed
12213831	Pubmed
8770873	Pubmed
8643605	Pubmed
15273253	Pubmed
19115207	Pubmed
10425206	Pubmed
20101261	Pubmed
9065481	Pubmed
11872672	Pubmed
23239344	Pubmed
19043829	Pubmed
17980149	Pubmed
8325954	Pubmed
19172745	Pubmed
8706692	Pubmed
10075656	Pubmed
18931025	Pubmed
15850785	Pubmed
15919796	Pubmed
12829629	Pubmed
17138671	Pubmed
15175163	Pubmed
24882805	Pubmed
8798390	Pubmed
10713165	Pubmed
9529258	Pubmed
9312141	Pubmed
1562197	Pubmed
