Label	Type	ID	Database	Comment
SMAD4 	Protein	Q13485	Uniprot-TrEMBL	
FOXP1-ES 	Protein	Q9H334-8	Uniprot-TrEMBL	
NANOG	Protein	Q9H9S0	Uniprot-TrEMBL	
SALL4:SALL4 gene	Complex	R-HSA-2889008	Reactome	
SALL4 	Protein	Q9UJQ4	Uniprot-TrEMBL	
PRDM14	Protein	Q9GZV8	Uniprot-TrEMBL	
POU5F1 gene	GeneProduct	ENSG00000204531	Ensembl	
SMAD4 	Protein	Q13485	Uniprot-TrEMBL	
PBX1	Protein	P40424	Uniprot-TrEMBL	
SMAD4 	Protein	Q13485	Uniprot-TrEMBL	
SALL4 	Protein	Q9UJQ4	Uniprot-TrEMBL	
NANOG 	Protein	Q9H9S0	Uniprot-TrEMBL	
p-Y705-STAT3 	Protein	P40763	Uniprot-TrEMBL	
SOX2 	Protein	P48431	Uniprot-TrEMBL	
PRDM14 	Protein	Q9GZV8	Uniprot-TrEMBL	
NR5A1	Protein	Q13285	Uniprot-TrEMBL	
POU5F1:SOX2:NANOG:KLF4:PBX1:SMAD2:FOXP1-ES:NANOG gene	Complex	R-HSA-480463	Reactome	KLF4, PBX1, OCT4 (POU5F1), SOX2, and NANOG bind the promoter of the NANOG gene.
SOX2 	Protein	P48431	Uniprot-TrEMBL	
EPAS1 gene	GeneProduct	ENSG00000116016	Ensembl	
POU5F1 	Protein	Q01860	Uniprot-TrEMBL	
POU5F1 	Protein	Q01860	Uniprot-TrEMBL	
p-S465,S467-SMAD2 	Protein	Q15796	Uniprot-TrEMBL	
POU5F1 (OCT4), SOX2,
NANOG repress genes
related to
