ID	Database
9748295	Pubmed
15457548	Pubmed
15589694	Pubmed
18654640	Pubmed
18559965	Pubmed
9099716	Pubmed
12177166	Pubmed
9604010	Pubmed
8647822	Pubmed
17925399	Pubmed
7685352	Pubmed
12083769	Pubmed
22634312	Pubmed
19088433	Pubmed
7909540	Pubmed
10400691	Pubmed
11414710	Pubmed
20138239	Pubmed
7592729	Pubmed
18682402	Pubmed
17449569	Pubmed
10759542	Pubmed
8619637	Pubmed
8976377	Pubmed
8663599	Pubmed
8626488	Pubmed
8626466	Pubmed
1377680	Pubmed
18726356	Pubmed
1968462	Pubmed
7567999	Pubmed
8020941	Pubmed
8798690	Pubmed
20450493	Pubmed
9634533	Pubmed
20937905	Pubmed
7732023	Pubmed
11994399	Pubmed
10585467	Pubmed
9300785	Pubmed
12764144	Pubmed
20719759	Pubmed
9312141	Pubmed
20383712	Pubmed
9634703	Pubmed
