ID	Database
3524618	Pubmed
1390320	Pubmed
16054061	Pubmed
12668600	Pubmed
11969204	Pubmed
11519011	Pubmed
5918048	Pubmed
8593458	Pubmed
14404284	Pubmed
10391219	Pubmed
10391218	Pubmed
26114596	Pubmed
12829805	Pubmed
8619637	Pubmed
20149798	Pubmed
7911016	Pubmed
9380443	Pubmed
8626466	Pubmed
8806705	Pubmed
10896663	Pubmed
7913309	Pubmed
14506130	Pubmed
14729858	Pubmed
16519518	Pubmed
12618959	Pubmed
16684881	Pubmed
10026212	Pubmed
9741684	Pubmed
9465114	Pubmed
8663358	Pubmed
12812989	Pubmed
12189593	Pubmed
16784888	Pubmed
10666321	Pubmed
10698924	Pubmed
12145310	Pubmed
11063737	Pubmed
16464866	Pubmed
1377680	Pubmed
14730012	Pubmed
26681795	Pubmed
