ID	Database
33037133	Pubmed
35404045	Pubmed
35710135	Pubmed
10.1016/j.bbadis.2020.165720	DOI
10.1124/pharmrev.121.000408	DOI
10.1016/j.bbadis.2013.02.012	DOI
10.1002/jmd2.12118	DOI
10.1172/JCI112446	DOI
10.1038/s41589-018-0132-2	DOI
10.1016/S0163-7827(01)00011-X	DOI
10.1016/j.metabol.2011.11.009	DOI
10.1113/jphysiol.2006.125799	DOI
10.1074/jbc.M403484200	DOI
10.1074/jbc.M212356200	DOI
9063439	Pubmed
28916721	Pubmed
10486279	Pubmed
10.1074/jbc.M409894200	DOI
10.1038/nchembio.420	DOI
10.1016/j.bbamcr.2006.09.001	DOI
