Label	Type	ID	Database	Comment
NSL1 	Protein	Q96IY1	Uniprot-TrEMBL	
NUP133 	Protein	Q8WUM0	Uniprot-TrEMBL	
CENPF 	Protein	P49454	Uniprot-TrEMBL	
POM121	Protein	Q96HA1	Uniprot-TrEMBL	
PSME4 	Protein	Q14997	Uniprot-TrEMBL	
SPAST 	Protein	Q9UBP0	Uniprot-TrEMBL	
TAOK1 	Protein	Q7L7X3	Uniprot-TrEMBL	
SPAST	Protein	Q9UBP0	Uniprot-TrEMBL	
CASC5 	Protein	Q8NG31	Uniprot-TrEMBL	
UBE2I-G97-SUMO1 	Protein	P63165	Uniprot-TrEMBL	
PPP2R1B 	Protein	P30154	Uniprot-TrEMBL	
CENPN 	Protein	Q96H22	Uniprot-TrEMBL	
IST1 	Protein	P53990	Uniprot-TrEMBL	
CLASP2 	Protein	O75122	Uniprot-TrEMBL	
CHMP2A 	Protein	O43633	Uniprot-TrEMBL	
CLIP1 	Protein	P30622	Uniprot-TrEMBL	
UBB(1-76) 	Protein	P0CG47	Uniprot-TrEMBL	
CENPI 	Protein	Q92674	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
KPNB1 	Protein	Q14974	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
p-S454-RAD21(451-631) 	Protein	O60216	Uniprot-TrEMBL	
STAG2 	Protein	Q8N3U4	Uniprot-TrEMBL	
BUB3 	Protein	O43684	Uniprot-TrEMBL	
TUBB6 	Protein	Q9BUF5	Uniprot-TrEMBL	
NUP155 	Protein	O75694	Uniprot-TrEMBL	
MAD2L1 	Protein	Q13257	Uniprot-TrEMBL	
CENPH 	Protein	Q9H3R5	Uniprot-TrEMBL	
VRK1 	Protein	Q99986	Uniprot-TrEMBL	
TUBB2A 	Protein	Q13885	Uniprot-TrEMBL	
SKA2 	Protein	Q8WVK7	Uniprot-TrEMBL	
CHMP4B 	Protein	Q9H444	Uniprot-TrEMBL	
AURKB 	Protein	Q96GD4	Uniprot-TrEMBL	
CASC5 	Protein	Q8NG31	Uniprot-TrEMBL	
NUP107 	Protein	P57740	Uniprot-TrEMBL	
ZW10 	Protein	O43264	Uniprot-TrEMBL	
PPP2R1A 	Protein	P30153	Uniprot-TrEMBL	
p-T161-CDK1 	Protein	P06493	Uniprot-TrEMBL	
PPP2CA 	Protein	P67775	Uniprot-TrEMBL	
CHMP6 	Protein	Q96FZ7	Uniprot-TrEMBL	
KIF2C 	Protein	Q99661	Uniprot-TrEMBL	
NUP188 	Protein	Q5SRE5	Uniprot-TrEMBL	
B9D2 	Protein	Q9BPU9	Uniprot-TrEMBL	
CENPC1 	Protein	Q03188	Uniprot-TrEMBL	
