Label	Type	ID	Database	Comment
p-Coumarate	Metabolite	C00811	KEGG Compound	
4CL5	GeneProduct	AT3G21230	TAIR	
CHI	GeneProduct	AT3G55120	TAIR	
Isorhamnetin	Metabolite			
Leucocyanidin	Metabolite			
LDOX/ANS	GeneProduct	AT4G22880	TAIR	
Dihydroquercetin	Metabolite			
FLS	GeneProduct	AT5G08640	TAIR	
OMT	GeneProduct			
Kaempferol glycosides	Metabolite			
Cyanidin	Metabolite			
Naringenin chalcone	Metabolite	C06561	KEGG Compound	
DFR	GeneProduct	AT5G42800	TAIR	
F3H	GeneProduct			
Naringenin	Metabolite			
Kaempferol	Metabolite			
FLS	GeneProduct	AT5G08640	TAIR	
F3'H	GeneProduct			
Quercetin	Metabolite			
CHS	GeneProduct	AT5G13930	TAIR	
dihydrokaempferol	Metabolite	C00974	KEGG Compound	
p-Coumaroyl CoA	Metabolite	C00223	KEGG Compound	
UGT	GeneProduct			
UGT	GeneProduct			
UGT	GeneProduct			
UGT	GeneProduct			
Quercetin glycosides	Metabolite			
UGT	GeneProduct			
UGT	GeneProduct			
Isorhamnetin glycosides	Metabolite			
UGT	GeneProduct			
UGT	GeneProduct			
AATs	GeneProduct			
Cyanidin glycosides	Metabolite			
