ID	Database
12663868	Pubmed
11969205	Pubmed
12543708	Pubmed
14699511	Pubmed
11980911	Pubmed
11158055	Pubmed
11067870	Pubmed
12679481	Pubmed
8034703	Pubmed
10377398	Pubmed
14640697	Pubmed
10706581	Pubmed
1703300	Pubmed
12486725	Pubmed
11060344	Pubmed
10655068	Pubmed
7649182	Pubmed
1708392	Pubmed
9660774	Pubmed
10749848	Pubmed
10479480	Pubmed
2019602	Pubmed
8387517	Pubmed
8943006	Pubmed
7557095	Pubmed
8902629	Pubmed
1400444	Pubmed
10051404	Pubmed
11673457	Pubmed
10092594	Pubmed
7508385	Pubmed
11159893	Pubmed
8132774	Pubmed
26715851	Pubmed
23428468	Pubmed
17428193	Pubmed
24742681	Pubmed
23830809	Pubmed
11802775	Pubmed
23337244	Pubmed
23018617	Pubmed
2037576	Pubmed
10884298	Pubmed
12220224	Pubmed
12704183	Pubmed
10987286	Pubmed
8790411	Pubmed
9717719	Pubmed
11387316	Pubmed
10334993	Pubmed
11870371	Pubmed
16908160	Pubmed
12815072	Pubmed
16541101	Pubmed
10334992	Pubmed
12404240	Pubmed
12404239	Pubmed
9852097	Pubmed
10588945	Pubmed
10601278	Pubmed
10358072	Pubmed
2384150	Pubmed
24209621	Pubmed
10748047	Pubmed
12393883	Pubmed
