Label	Type	ID	Database	Comment
GLI3 	Protein	P10071	Uniprot-TrEMBL	
CUL3 	Protein	Q13618	Uniprot-TrEMBL	
ULK3	Protein	Q6PHR2	Uniprot-TrEMBL	
ub-PTCH1	Protein	Q13635	Uniprot-TrEMBL	
PSMD9 	Protein	O00233	Uniprot-TrEMBL	
PSMD12 	Protein	O00232	Uniprot-TrEMBL	
NUMB:ITCH	Complex	R-HSA-5610562	Reactome	
GLI1:NUMB:ITCH	Complex	R-HSA-5635832	Reactome	
IHH 	Protein	Q14623	Uniprot-TrEMBL	
UBC(457-532) 	Protein	P0CG48	Uniprot-TrEMBL	
PSMC2 	Protein	P35998	Uniprot-TrEMBL	
PSMD12 	Protein	O00232	Uniprot-TrEMBL	
PSMC3 	Protein	P17980	Uniprot-TrEMBL	
CDON	Protein	Q4KMG0	Uniprot-TrEMBL	
PSMF1 	Protein	Q92530	Uniprot-TrEMBL	
EVC 	Protein	P57679	Uniprot-TrEMBL	
p-GLI1,2,3	Complex	R-HSA-5635090	Reactome	
CUL3 	Protein	Q13618	Uniprot-TrEMBL	
PSMD1 	Protein	Q99460	Uniprot-TrEMBL	
UBB(1-76) 	Protein	P0CG47	Uniprot-TrEMBL	
GLI2 	Protein	P10070	Uniprot-TrEMBL	
UBC(305-380) 	Protein	P0CG48	Uniprot-TrEMBL	
PSMD4 	Protein	P55036	Uniprot-TrEMBL	
PSMD4 	Protein	P55036	Uniprot-TrEMBL	
CSNK1A1 	Protein	P48729	Uniprot-TrEMBL	
UBC(153-228) 	Protein	P0CG48	Uniprot-TrEMBL	
p6S, T-SMO dimer	Complex	R-HSA-5632614	Reactome	
SMO dimer:ARRB:KIF3A	Complex	R-HSA-5632599	Reactome	
EVC2:EVC	Complex	R-HSA-5633041	Reactome	
CDC73 	Protein	Q6P1J9	Uniprot-TrEMBL	
EVC 	Protein	P57679	Uniprot-TrEMBL	
PSMD9 	Protein	O00233	Uniprot-TrEMBL	
Ub	Complex	R-HSA-113595	Reactome	
GLI1 	Protein	P08151	Uniprot-TrEMBL	
SMO 	Protein	Q99835	Uniprot-TrEMBL	
PSMD8 	Protein	P48556	Uniprot-TrEMBL	
RBX1 	Protein	P62877	Uniprot-TrEMBL	
PSMA2 	Protein	P25787	Uniprot-TrEMBL	
ITCH 	Protein	Q96J02	Uniprot-TrEMBL	
GLI:SUFU	Complex	R-HSA-5621783	Reactome	
p-GLI2 	Protein	P10070	Uniprot-TrEMBL	
GLI3 	Protein	P10071	Uniprot-TrEMBL	
PTCH1 	Protein	Q13635	Uniprot-TrEMBL	
PSMD6 	Protein	Q15008	Uniprot-TrEMBL	
RPS27A(1-76) 	Protein	P62979	Uniprot-TrEMBL	
EVC 	Protein	P57679	Uniprot-TrEMBL	
BOC 	Protein	Q9BWV1	Uniprot-TrEMBL	
PSMD11 	Protein	O00231	Uniprot-TrEMBL	
PSMB2 	Protein	P49721	Uniprot-TrEMBL	
Ub	Complex	R-HSA-68524	Reactome	
IQCE:EFCAB7:EVC2:EVC	Complex	R-HSA-5633050	Reactome	
UBC(153-228) 	Protein	P0CG48	Uniprot-TrEMBL	
PSMA5 	Protein	P28066	Uniprot-TrEMBL	
EFCAB7:IQCE	Complex	R-HSA-5633045	Reactome	
GLI1 	Protein	P08151	Uniprot-TrEMBL	
PSMD14 	Protein	O00487	Uniprot-TrEMBL	
PSMD2 	Protein	Q13200	Uniprot-TrEMBL	
EFCAB7 	Protein	A8K855	Uniprot-TrEMBL	
SHH(34-?) 	Protein	Q15465	Uniprot-TrEMBL	
UBC(1-76) 	Protein	P0CG48	Uniprot-TrEMBL	
PTCH1	Protein	Q13635	Uniprot-TrEMBL	
ARRB2 	Protein	P32121	Uniprot-TrEMBL	
SMO dimer	Complex	R-HSA-5632597	Reactome	
UBB(153-228) 	Protein	P0CG47	Uniprot-TrEMBL	
PSMA3 	Protein	P25788	Uniprot-TrEMBL	
RBX1 	Protein	P62877	Uniprot-TrEMBL	
2p-GLI1 	Protein	P08151	Uniprot-TrEMBL	
PTCH2 gene 	Protein	ENSG00000117425	Ensembl	
UBB(77-152) 	Protein	P0CG47	Uniprot-TrEMBL	
UBC(229-304) 	Protein	P0CG48	Uniprot-TrEMBL	
DHH(33-?) 	Protein	O43323	Uniprot-TrEMBL	
p-GLI1 	Protein	P08151	Uniprot-TrEMBL	
UBC(609-684) 	Protein	P0CG48	Uniprot-TrEMBL	
UBB(77-152) 	Protein	P0CG47	Uniprot-TrEMBL	
GLI2 	Protein	P10070	Uniprot-TrEMBL	
2p-GLI2 	Protein	P10070	Uniprot-TrEMBL	
SUFU	Protein	Q9UMX1	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
