Label	Type	ID	Database	Comment
ATP	Metabolite	CHEBI:15422	ChEBI	
AMP	Metabolite	CHEBI:16027	ChEBI	
O2e	Metabolite	CHEBI:26689	ChEBI	
H	Metabolite	CHEBI:49637	ChEBI	
HK	GeneProduct	3098	Entrez Gene	
GLUT	GeneProduct	6513	Entrez Gene	
_2PG	Metabolite	HMDB0000362	HMDB	
MAL	GeneProduct			
BPG	Metabolite	HMDB0001270	HMDB	
PYR	Metabolite	HMDB0000243	HMDB	
GAP	Metabolite	HMDB0001112	HMDB	
PGK
	GeneProduct	5230	Entrez Gene	
ENO	GeneProduct	2023	Entrez Gene	
Triglyceride 
synthesis	Pathway	WP325	WikiPathways	
ATP	Metabolite	CHEBI:15422	ChEBI	
GPI	GeneProduct	2821	Entrez Gene	glucose-6-phosphate isomerase
LDH
	GeneProduct	3939	Entrez Gene	
G6P	Metabolite	CHEBI:75052	ChEBI	Glucose-6-Phosphate (2-)
Serine 
biosynthesis	Pathway			
Glycogen 
metabolism	Pathway	WP500	WikiPathways	
LAC	Metabolite	HMDB0000190	HMDB	
PEP	Metabolite	HMDB0000263	HMDB	
G6PDH	GeneProduct	4057	HGNC	
PK	GeneProduct	5315	Entrez Gene	
GSYN	GeneProduct	1	HGNC	
GPHOS	GeneProduct	1	HGNC	
Pentose Phosphate 
Pathway	Pathway	WP134	WikiPathways	
_3PG	Metabolite	HMDB0000807	HMDB	
H	Metabolite	CHEBI:49637	ChEBI	
GLU	Metabolite	HMDB0000122	HMDB	
F6P	Metabolite	CHEBI:61527	ChEBI	
DHAP	Metabolite	HMDB0001473	HMDB	
ALD	GeneProduct	226	Entrez Gene	
PFK	GeneProduct	5213	Entrez Gene	Type your comment here
GLUe	Metabolite	HMDB0000122	HMDB	
GAPDH	GeneProduct	ENSG00000111640	Ensembl	
ADP	Metabolite	CHEBI:16761	ChEBI	
FBP	Metabolite	HMDB0001058	HMDB	
PGM
	GeneProduct	5224	Entrez Gene	
TPI	GeneProduct	7167	Entrez Gene	
ATP	Metabolite	CHEBI:15422	ChEBI	
ADP	Metabolite	CHEBI:16761	ChEBI	
AMP	Metabolite	CHEBI:16027	ChEBI	
NAD	Metabolite	CHEBI:15846	ChEBI	
P	Metabolite	CHEBI:28659	ChEBI	
NADH	Metabolite	CHEBI:16908	ChEBI	
H	Metabolite	CHEBI:49637	ChEBI	
ATP	Metabolite	CHEBI:15422	ChEBI	
ADP	Metabolite	CHEBI:16761	ChEBI	
ATP	Metabolite	CHEBI:15422	ChEBI	
ADP	Metabolite	CHEBI:16761	ChEBI	
LACe	Metabolite	HMDB0000190	HMDB	
NAD	Metabolite	CHEBI:15846	ChEBI	
NADH	Metabolite	CHEBI:16908	ChEBI	
LACT	GeneProduct			
ADP	Metabolite	CHEBI:16761	ChEBI	
P	Metabolite	CHEBI:28659	ChEBI	
ATP	Metabolite	CHEBI:15422	ChEBI	
O2	Metabolite	CHEBI:26689	ChEBI	
OXPHOS	Unknown			
O2	Metabolite	CHEBI:26689	ChEBI	
NADH	Metabolite	CHEBI:16908	ChEBI	
MAS	Unknown			
ADP	Metabolite	CHEBI:16761	ChEBI	
P	Metabolite	CHEBI:28659	ChEBI	
ATP	Metabolite	CHEBI:15422	ChEBI	
NAD	Metabolite	CHEBI:15846	ChEBI	
OXYT	Unknown			
ATP	Metabolite	CHEBI:15422	ChEBI	
ATPase	GeneProduct			
ADP	Metabolite	CHEBI:16761	ChEBI	
H	Metabolite	CHEBI:49637	ChEBI	
P	Metabolite	CHEBI:28659	ChEBI	
ADP	Metabolite	CHEBI:16761	ChEBI	
ADP	Metabolite	CHEBI:16761	ChEBI	
AK	GeneProduct			
PYR	Metabolite	HMDB0000243	HMDB	
F26BP	Metabolite	HMDB0001047	HMDB	
ATP	Metabolite	CHEBI:15422	ChEBI	
ADP	Metabolite	CHEBI:16761	ChEBI	
CR	Metabolite	HMDB0000064	HMDB	
PCR	Metabolite	HMDB0001511	HMDB	
CK	GeneProduct			
SER	Metabolite	HMDB0000187	HMDB	
NAD	Metabolite	CHEBI:15846	ChEBI	
NADH	Metabolite	CHEBI:16908	ChEBI	
H	Metabolite	CHEBI:49637	ChEBI	
PHGDH	GeneProduct			
GLY	Metabolite	HMDB0000187	HMDB	
GHMT	GeneProduct			
GRPDH	GeneProduct			
ATP	Metabolite	CHEBI:15422	ChEBI	
ADP	Metabolite	CHEBI:16761	ChEBI	
GPS	GeneProduct			
ALT	GeneProduct			
GPT	GeneProduct			
SPT	GeneProduct			
Pathway	Pathway			
Metabolite	Metabolite			
Enzyme	GeneProduct	2821	Entrez Gene	glucose-6-phosphate isomerase
Metabolite	Metabolite	HMDB0001047	HMDB	
Enzyme	GeneProduct			
NAD	Metabolite	CHEBI:15846	ChEBI	
P	Metabolite	CHEBI:28659	ChEBI	
H	Metabolite	CHEBI:49637	ChEBI	
ATP	Metabolite	CHEBI:15422	ChEBI	
Metabolite	Metabolite			
PDH	GeneProduct			
ASP	GeneProduct			
H2O	Metabolite	CHEBI:26689	ChEBI	
Metabolite	Metabolite			
Metabolite	Metabolite			
Enzyme	Metabolite			
Enzyme	Metabolite			
