ID	Database
34375627	Pubmed
31928904	Pubmed
23583761	Pubmed
27604243	Pubmed
11144347	Pubmed
25691753	Pubmed
33411695	Pubmed
11254445	Pubmed
11254444	Pubmed
24436055	Pubmed
19406745	Pubmed
21726526	Pubmed
22992729	Pubmed
9697698	Pubmed
11470829	Pubmed
15525788	Pubmed
11359211	Pubmed
27073347	Pubmed
25615535	Pubmed
34831326	Pubmed
36441479	Pubmed
26677014	Pubmed
37904722	Pubmed
37052249	Pubmed
39088270	Pubmed
32611770	Pubmed
38874331	Pubmed
15548568	Pubmed
17959796	Pubmed
32599005	Pubmed
9438860	Pubmed
23640885	Pubmed
36958475	Pubmed
35805192	Pubmed
11378392	Pubmed
21566136	Pubmed
36029553	Pubmed
25616418	Pubmed
24737319	Pubmed
29100089	Pubmed
12243921	Pubmed
27267376	Pubmed
24297919	Pubmed
29466837	Pubmed
17522141	Pubmed
22365152	Pubmed
26029160	Pubmed
27875746	Pubmed
23942337	Pubmed
17656373	Pubmed
26076849	Pubmed
32161114	Pubmed
