ID	Database
22371483	Pubmed
26832794	Pubmed
9850080	Pubmed
10648798	Pubmed
19798054	Pubmed
9687504	Pubmed
8895516	Pubmed
21084835	Pubmed
9162057	Pubmed
15870067	Pubmed
15475956	Pubmed
9182571	Pubmed
20805990	Pubmed
11694877	Pubmed
12586840	Pubmed
23382213	Pubmed
1998122	Pubmed
8988173	Pubmed
7891714	Pubmed
25114211	Pubmed
2010091	Pubmed
14744778	Pubmed
24469049	Pubmed
19115315	Pubmed
16420676	Pubmed
21375726	Pubmed
10497269	Pubmed
11744733	Pubmed
22735262	Pubmed
24835590	Pubmed
12072434	Pubmed
16123088	Pubmed
1688430	Pubmed
15548692	Pubmed
25772240	Pubmed
17318229	Pubmed
12595566	Pubmed
26308378	Pubmed
19318566	Pubmed
20581866	Pubmed
17998543	Pubmed
19843847	Pubmed
23684889	Pubmed
16698963	Pubmed
8901575	Pubmed
