Label	Type	ID	Database	Comment
NIPA1 	Protein	Q7RTP0	Uniprot-TrEMBL	
ADD3(2-706) 	Protein	Q9UEY8	Uniprot-TrEMBL	
ADD1:ADD3	Complex	R-HSA-5227016	Reactome	
AZGP1 	Protein	P25311	Uniprot-TrEMBL	
MRS2	Protein	Q9HD23	Uniprot-TrEMBL	
PIP 	Protein	P12273	Uniprot-TrEMBL	
I- 	Metabolite	CHEBI:16382	ChEBI	
CSN polymer 	Unknown	R-HSA-5340146	Reactome	
ADD2 	Protein	P35612	Uniprot-TrEMBL	
L-Arg 	Metabolite	CHEBI:32682	ChEBI	
CySS-	Metabolite	CHEBI:16283	ChEBI	
LRRC8D 	Protein	Q7L1W4	Uniprot-TrEMBL	
ADD1 	Protein	P35611	Uniprot-TrEMBL	
CSN polymer	Unknown	R-HSA-5340146	Reactome	
ADD1 	Protein	P35611	Uniprot-TrEMBL	
Mg2+	Metabolite	CHEBI:18420	ChEBI	
PIP	Protein	P12273	Uniprot-TrEMBL	
ADD1 	Protein	P35611	Uniprot-TrEMBL	
Cl- 	Metabolite	CHEBI:17996	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
Mg2+	Metabolite	CHEBI:18420	ChEBI	
NIPAs	Complex	R-HSA-5336426	Reactome	
CSN polymer:CaPO4	Complex	R-HSA-5340155	Reactome	
Mg2+	Metabolite	CHEBI:18420	ChEBI	
ADD2 	Protein	P35612	Uniprot-TrEMBL	
LRRC8C 	Protein	Q8TDW0	Uniprot-TrEMBL	
DMTN 	Protein	Q08495	Uniprot-TrEMBL	
ANKH	Protein	Q9HCJ1	Uniprot-TrEMBL	
DMTN 	Protein	Q08495	Uniprot-TrEMBL	
DMTN	Protein	Q08495	Uniprot-TrEMBL	
ADD1 	Protein	P35611	Uniprot-TrEMBL	
AZGP1	Protein	P25311	Uniprot-TrEMBL	
CaPO4 	Metabolite	CHEBI:77635	ChEBI	
AZGP1:PIP	Complex	R-HSA-5251992	Reactome	
CaPO4	Metabolite	CHEBI:77635	ChEBI	
PPi	Metabolite	CHEBI:29888	ChEBI	
ADD1:ADD2:DMTN	Complex	R-HSA-5226996	Reactome	
L-Arg 	Metabolite	CHEBI:32682	ChEBI	
PQLC2	Protein	Q6ZP29	Uniprot-TrEMBL	
L-His 	Metabolite	CHEBI:32513	ChEBI	
NIPAL3 	Protein	Q6P499	Uniprot-TrEMBL	
NIPAL1 	Protein	Q6NVV3	Uniprot-TrEMBL	
LRRC8E 	Protein	Q6NSJ5	Uniprot-TrEMBL	
NIPAL4 	Protein	Q0D2K0	Uniprot-TrEMBL	
CySS-	Metabolite	CHEBI:16283	ChEBI	
TUSC3(1-348)	Protein	Q13454	Uniprot-TrEMBL	
Mg2+	Metabolite	CHEBI:18420	ChEBI	
CTNS	Protein	O60931	Uniprot-TrEMBL	
NIPA2 	Protein	Q8N8Q9	Uniprot-TrEMBL	
L-Arg,L-His,L-Lys	Complex	R-ALL-8932838	Reactome	
ADD1:ADD2	Complex	R-HSA-420433	Reactome	
L-Arg,L-His,L-Lys	Complex	R-ALL-8932842	Reactome	
H+	Metabolite	CHEBI:15378	ChEBI	
I-, Cl-	Complex	R-ALL-8941541	Reactome	
Cl- 	Metabolite	CHEBI:17996	ChEBI	
MMGT1	Protein	Q8N4V1	Uniprot-TrEMBL	
NIPAL2 	Protein	Q9H841	Uniprot-TrEMBL	
L-Lys 	Metabolite	CHEBI:32551	ChEBI	
LRRC8B 	Protein	Q6P9F7	Uniprot-TrEMBL	
ADD1:ADD3:DMTN	Complex	R-HSA-5226961	Reactome	
L-Lys 	Metabolite	CHEBI:32551	ChEBI	
ADD3(2-706) 	Protein	Q9UEY8	Uniprot-TrEMBL	
I- 	Metabolite	CHEBI:16382	ChEBI	
VRAC heteromer	Complex	R-HSA-8941515	Reactome	
LRRC8A 	Protein	Q8IWT6	Uniprot-TrEMBL	
PPi	Metabolite	CHEBI:29888	ChEBI	
I-, Cl-	Complex	R-ALL-8941540	Reactome	
MAGT1	Protein	Q9H0U3	Uniprot-TrEMBL	
L-His 	Metabolite	CHEBI:32513	ChEBI	
