ID	Database
12655297	Pubmed
11076937	Pubmed
9108473	Pubmed
18445618	Pubmed
9323209	Pubmed
9930654	Pubmed
10899937	Pubmed
17938174	Pubmed
8978814	Pubmed
12107159	Pubmed
24556848	Pubmed
17297457	Pubmed
9973322	Pubmed
10200466	Pubmed
15054114	Pubmed
10823823	Pubmed
11423904	Pubmed
11741893	Pubmed
10490026	Pubmed
16123041	Pubmed
9252332	Pubmed
9431985	Pubmed
10748026	Pubmed
9325343	Pubmed
10891503	Pubmed
10453075	Pubmed
11500511	Pubmed
15569692	Pubmed
10469173	Pubmed
12668660	Pubmed
18239742	Pubmed
11106668	Pubmed
16983089	Pubmed
11278797	Pubmed
15254227	Pubmed
9624143	Pubmed
8663580	Pubmed
8655646	Pubmed
16286477	Pubmed
15910001	Pubmed
10318789	Pubmed
7489707	Pubmed
10564664	Pubmed
16204230	Pubmed
11313965	Pubmed
15149602	Pubmed
12748178	Pubmed
8976194	Pubmed
11463840	Pubmed
11689006	Pubmed
17559062	Pubmed
10713148	Pubmed
18283539	Pubmed
11931755	Pubmed
23650375	Pubmed
11752425	Pubmed
11701129	Pubmed
10508784	Pubmed
10508785	Pubmed
