Label	Type	ID	Database	Comment
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
PC	Metabolite	CHEBI:16110	ChEBI	
PLA2G4D 	Protein	Q86XP0	Uniprot-TrEMBL	
PLA2G2E 	Protein	Q9NZK7	Uniprot-TrEMBL	
H+	Metabolite	CHEBI:15378	ChEBI	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
LPIN3 	Protein	Q9BQK8	Uniprot-TrEMBL	
CoA-SH	Metabolite	CHEBI:15346	ChEBI	
CPNE3 	Protein	O75131	Uniprot-TrEMBL	
AdoHcy	Metabolite	CHEBI:16680	ChEBI	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
PLBD1 	Protein	Q6P4A8	Uniprot-TrEMBL	
MBOAT1 	Protein	Q6ZNC8	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
Pi	Metabolite	CHEBI:43474	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
PXLP-K278-ETNPPL
tetramer	Complex	R-HSA-5696413	Reactome	
LIPI 	Protein	Q6XZB0	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
NAD+	Metabolite	CHEBI:57540	ChEBI	
MBOAT1 	Protein	Q6ZNC8	Uniprot-TrEMBL	
DDHD1 	Protein	Q8NEL9	Uniprot-TrEMBL	
acyl-CoA	Metabolite	CHEBI:17984	ChEBI	
Ca2+	Metabolite	CHEBI:29108	ChEBI	
AGPAT2 	Protein	O15120	Uniprot-TrEMBL	
LCFA(-)	Metabolite	CHEBI:57560	ChEBI	
AGPAT1 	Protein	Q99943	Uniprot-TrEMBL	
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
STARD7	Protein	Q9NQZ5	Uniprot-TrEMBL	
LPCAT3 	Protein	Q6P1A2	Uniprot-TrEMBL	
Pi	Metabolite	CHEBI:43474	ChEBI	
LPCAT3 	Protein	Q6P1A2	Uniprot-TrEMBL	
PLA2(10)	Complex	R-HSA-1524155	Reactome	
PE	Metabolite	CHEBI:16038	ChEBI	
PLA2G4E 	Protein	Q3MJ16	Uniprot-TrEMBL	
PLB1	Protein	Q6P1J6	Uniprot-TrEMBL	
PLA2G2A:Ca2+	Complex	R-HSA-1500630	Reactome	
PI	Metabolite	CHEBI:16749	ChEBI	
PITPNM1 	Protein	O00562	Uniprot-TrEMBL	
CDIPT 	Protein	O14735	Uniprot-TrEMBL	
PCTP	Protein	Q9UKL6	Uniprot-TrEMBL	
PLA2G4B 	Protein	P0C869	Uniprot-TrEMBL	
1-acyl LPG	Metabolite	CHEBI:62747	ChEBI	
PLA2G4A 	Protein	P47712	Uniprot-TrEMBL	
LCFA(-)	Metabolite	CHEBI:57560	ChEBI	
acyl-CoA	Metabolite	CHEBI:17984	ChEBI	
CSNK2A1 	Protein	P68400	Uniprot-TrEMBL	
LCFA(-)	Metabolite	CHEBI:57560	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
CPNE3 	Protein	O75131	Uniprot-TrEMBL	
LPCAT4 	Protein	Q643R3	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
LCFA(-)	Metabolite	CHEBI:57560	ChEBI	
LCFA(-)	Metabolite	CHEBI:57560	ChEBI	
STARD10 	Protein	Q9Y365	Uniprot-TrEMBL	
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
PITPNB 	Protein	P48739	Uniprot-TrEMBL	
PPi	Metabolite	CHEBI:29888	ChEBI	
CDS1:Mg2+	Complex	R-HSA-1500651	Reactome	
AGPAT3 	Protein	Q9NRZ7	Uniprot-TrEMBL	
LCFA(-)	Metabolite	CHEBI:57560	ChEBI	
SLC44A5 	Protein	Q8NCS7	Uniprot-TrEMBL	
PMCHO, PMETAM	Complex	R-ALL-8874447	Reactome	
CoA-SH	Metabolite	CHEBI:15346	ChEBI	
CDIPT:Mg2+/Mn2+	Complex	R-HSA-1500647	Reactome	
acyl-CoA	Metabolite	CHEBI:17984	ChEBI	
PLA2G4B 	Protein	P0C869	Uniprot-TrEMBL	
PCYT2 	Protein	Q99447	Uniprot-TrEMBL	
Acyl-CoA	Metabolite	CHEBI:17984	ChEBI	
