Label	Type	ID	Database	Comment
Deoxyuridine monophosphate	Metabolite	65063	PubChem-compound	
Deoxythymidine monophosphate	Metabolite	9700	PubChem-compound	
MAT1A	GeneProduct	ENSBTAG00000005963	Ensembl	KEGG Database Methionine metabolism - Homo sapiens (human)</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4143
BHMT	GeneProduct	ENSBTAG00000002255	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:635
Tetrahydrofolate	Metabolite	135-16-0	CAS	
5-Methyl Tetrahydrofolate	Metabolite	134-35-0	CAS	
MTHFS	GeneProduct			KEGG database: One carbon pool by folate - Homo sapiens (human)</br>HomologyConvert: Multiple homologues found: En:ENSBTAG00000020023;En:ENSBTAG00000020023;
DHFR	GeneProduct	ENSBTAG00000007681	Ensembl	KEGG database: One carbon pool by folate - Homo sapiens (human)</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:1719
MTHFD2	GeneProduct	ENSBTAG00000004881	Ensembl	KEGG database: One carbon pool by folate - Homo sapiens (human)</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:10797
MTHFD1	GeneProduct	ENSBTAG00000009641	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4522
MTHFD1L	GeneProduct	ENSBTAG00000009846	Ensembl	KEGG database: One carbon pool by folate - Homo sapiens (human)</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:25902
Alcohol	Metabolite	702	PubChem-compound	
FOLH1	GeneProduct	ENSBTAG00000007397	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:2346
Betaine	Metabolite	107-43-7	CAS	
glycine	Metabolite	HMDB0000123	HMDB	
MTFMT	GeneProduct	ENSBTAG00000021630	Ensembl	KEGG database: One carbon pool by folate - Homo sapiens (human)</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:123263
DNMT1	GeneProduct	ENSBTAG00000002736	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:1786
MTHFD1	GeneProduct	ENSBTAG00000009641	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4522
Thymidylate Synthesis	Pathway			
5-Formyl Tetrahydrofolate	Metabolite	135-16-0	CAS	
Riboflavin
Vitamin B2	Metabolite	HMDB0000244	HMDB	
10-Formyl Tetrahydrofolate	Metabolite	2800-34-2	CAS	
MTR	GeneProduct	ENSBTAG00000012251	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4548
5,10-Methenyl Tetrahydrofolate	Metabolite	7444-29-3	CAS	
MTHFR	GeneProduct	ENSBTAG00000020698	Ensembl	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4524
