Label	Type	ID	Database	Comment
GCDH 	Protein	Q92947	Uniprot-TrEMBL	
2OG	Metabolite	CHEBI:16810	ChEBI	
crotonyl-CoA	Metabolite	CHEBI:15473	ChEBI	
aKADA	Metabolite	CHEBI:15753	ChEBI	
NAD+	Metabolite	CHEBI:57540	ChEBI	
GCDH tetramer	Complex	R-HSA-71040	Reactome	
GTP	Metabolite	CHEBI:15996	ChEBI	
2AMAS	Metabolite	CHEBI:17917	ChEBI	
PIPOX	Protein	Q9P0Z9	Uniprot-TrEMBL	
PXLP-AADAT 	Protein	Q8N5Z0	Uniprot-TrEMBL	
NH3	Metabolite	CHEBI:16134	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
FAD 	Metabolite	CHEBI:16238	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
2OG	Metabolite	CHEBI:16810	ChEBI	
NADH	Metabolite	CHEBI:57945	ChEBI	
GL-CoA	Metabolite	CHEBI:15524	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
DLD 	Protein	P09622	Uniprot-TrEMBL	
PPCA	Metabolite	CHEBI:30913	ChEBI	
LIPAM 	Metabolite	CHEBI:17460	ChEBI	
CO2	Metabolite	CHEBI:16526	ChEBI	
GDP	Metabolite	CHEBI:17552	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
L-Lys	Metabolite	CHEBI:32551	ChEBI	
PXLP-K278-PHYKPL
tetramer	Complex	R-HSA-5696429	Reactome	
AASS 	Protein	Q9UDR5	Uniprot-TrEMBL	
aKADA	Metabolite	CHEBI:15753	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
5PHL	Metabolite	CHEBI:16752	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
NADPH	Metabolite	CHEBI:16474	ChEBI	
NADH	Metabolite	CHEBI:57945	ChEBI	
AASS tetramer	Complex	R-HSA-70925	Reactome	
SLC25A21	Protein	Q9BQT8	Uniprot-TrEMBL	
NAD+	Metabolite	CHEBI:57540	ChEBI	
P2C	Metabolite	CHEBI:16187	ChEBI	
NADPH	Metabolite	CHEBI:16474	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
L-Glu	Metabolite	CHEBI:29985	ChEBI	
OGDH 	Protein	Q02218	Uniprot-TrEMBL	
AADAT dimer	Complex	R-HSA-508545	Reactome	
TDP 	Metabolite	CHEBI:58937	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
L-Glu	Metabolite	CHEBI:29985	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
SACN	Metabolite	CHEBI:16927	ChEBI	
2AMA	Metabolite	CHEBI:17082	ChEBI	
2OG	Metabolite	CHEBI:16810	ChEBI	
ALDH7A1 	Protein	P49419	Uniprot-TrEMBL	
PXLP-K278-PHYKPL 	Protein	Q8IUZ5	Uniprot-TrEMBL	
Pi	Metabolite	CHEBI:43474	ChEBI	
FADH2	Metabolite	CHEBI:17877	ChEBI	
Lipo-K110-DLST 	Protein	P36957	Uniprot-TrEMBL	
FAD	Metabolite	CHEBI:16238	ChEBI	
P6C	Metabolite	CHEBI:58769	ChEBI	
lipo-aKGDH	Complex	R-HSA-69996	Reactome	
5HLYS	Metabolite	CHEBI:60175	ChEBI	
CoA-SH	Metabolite	CHEBI:15346	ChEBI	
NAD+	Metabolite	CHEBI:57540	ChEBI	
CRYM	Protein	Q14894	Uniprot-TrEMBL	
FAD 	Metabolite	CHEBI:16238	ChEBI	
H2O2	Metabolite	CHEBI:16240	ChEBI	
HYKK	Protein	A2RU49	Uniprot-TrEMBL	
NADH	Metabolite	CHEBI:57945	ChEBI	
ALDH7A1 tetramer	Complex	R-HSA-508564	Reactome	
H2O	Metabolite	CHEBI:15377	ChEBI	
