Label	Type	ID	Database	Comment
Neuregulins 	Unknown	R-HSA-1227957	Reactome	
ERBB4 JM-A CYT-2 isoform 	Protein	Q15303-3	Uniprot-TrEMBL	
ERBB4s80:p-Y694-STAT5A:CSN2 gene	Complex	R-HSA-8954223	Reactome	
PGR	Protein	P06401	Uniprot-TrEMBL	
GABRG3 	Protein	Q99928	Uniprot-TrEMBL	
ERBB4 JM-A CYT-2 isoform 	Protein	Q15303-3	Uniprot-TrEMBL	
ERBB4 JM-A CYT-1 isoform 	Protein	Q15303-1	Uniprot-TrEMBL	
p21 RAS:GTP	Complex	R-HSA-109783	Reactome	
ERBB4jmAcyt2s80 	Protein	Q15303-3	Uniprot-TrEMBL	
Neuregulins 	Unknown	R-HSA-1227957	Reactome	
gamma-secretase
complex	Complex	R-HSA-157343	Reactome	
ERBB4jmAcyt1m80 	Protein	Q15303-1	Uniprot-TrEMBL	
ERBB4jmAcyt1s80 	Protein	Q15303-1	Uniprot-TrEMBL	
ERBB4 homodimers	Complex	R-HSA-1250221	Reactome	
ERBB4jmAcyt2s80 	Protein	Q15303-3	Uniprot-TrEMBL	
EGFR 	Protein	P00533	Uniprot-TrEMBL	
YAP1	Protein	P46937	Uniprot-TrEMBL	
ERBB4 JM-A CYT-2 isoform 	Protein	Q15303-3	Uniprot-TrEMBL	
TAB2 	Protein	Q9NYJ8	Uniprot-TrEMBL	
EGF-like ligands 	Unknown	R-HSA-1233230	Reactome	
ERBB4m80	Complex	R-HSA-1251960	Reactome	
UBB(77-152) 	Protein	P0CG47	Uniprot-TrEMBL	
CSN2 gene	GeneProduct	ENSG00000135222	Ensembl	
NRGs/EGF-like
ligands	Complex	R-HSA-1233236	Reactome	
MXD4 gene 	Protein	ENSG00000123933	Ensembl	
ERBB4jmAcyt1s80 	Protein	Q15303-1	Uniprot-TrEMBL	
UBC(77-152) 	Protein	P0CG48	Uniprot-TrEMBL	
ERBB4s80:SPARC gene	Complex	R-HSA-9612287	Reactome	
WWP1 	Protein	Q9H0M0	Uniprot-TrEMBL	
ERBB4 JM-B CYT-1 isoform 	Protein	Q15303-2	Uniprot-TrEMBL	
GRB2-1:SOS1	Complex	R-HSA-109797	Reactome	
ERBB4s80:STMN1 gene	Complex	R-HSA-9612450	Reactome	
ERBB4jmAcyt1s80 	Protein	Q15303-1	Uniprot-TrEMBL	
NRG2 	Protein	O14511	Uniprot-TrEMBL	
ERBB4jmAcyt1s80 	Protein	Q15303-1	Uniprot-TrEMBL	
GRB2-1 	Protein	P62993-1	Uniprot-TrEMBL	
Neuregulins 	Unknown	R-HSA-1227957	Reactome	
ERBB4s80:TAB2:NCOR1:GFAP gene	Complex	R-HSA-8954171	Reactome	
UBA52(1-76) 	Protein	P62987	Uniprot-TrEMBL	
ESR1 	Protein	P03372	Uniprot-TrEMBL	
GFAP	Protein	P14136	Uniprot-TrEMBL	
