ID	Database
17036197	Pubmed
15013219	Pubmed
11470823	Pubmed
15286081	Pubmed
10995764	Pubmed
9764818	Pubmed
10448070	Pubmed
11002419	Pubmed
9883723	Pubmed
11360177	Pubmed
11390647	Pubmed
9299438	Pubmed
15044950	Pubmed
11491658	Pubmed
9491986	Pubmed
8631863	Pubmed
7665556	Pubmed
14766744	Pubmed
9407096	Pubmed
8674117	Pubmed
11886862	Pubmed
11000521	Pubmed
15569713	Pubmed
12242309	Pubmed
8662982	Pubmed
11237712	Pubmed
12771945	Pubmed
8637703	Pubmed
9047384	Pubmed
8663426	Pubmed
9192684	Pubmed
8628282	Pubmed
9553137	Pubmed
9852124	Pubmed
9588823	Pubmed
19665053	Pubmed
8493579	Pubmed
17496910	Pubmed
21372320	Pubmed
15520807	Pubmed
21388974	Pubmed
21167873	Pubmed
19091303	Pubmed
12068308	Pubmed
22177953	Pubmed
20674547	Pubmed
22535895	Pubmed
22569528	Pubmed
24937142	Pubmed
17496919	Pubmed
17496923	Pubmed
