Label	Type	ID	Database	Comment
H+	Metabolite	CHEBI:15378	ChEBI	
ABCD1 homodimer	Complex	R-HSA-382579	Reactome	
AMACR	Protein	Q9UHK6	Uniprot-TrEMBL	
ACBD5,(ACBD4)	Complex	R-HSA-8848234	Reactome	
FAD 	Metabolite	CHEBI:16238	ChEBI	
Fe2+ 	Metabolite	CHEBI:29033	ChEBI	
ACOT6 	Protein	Q3I5F7	Uniprot-TrEMBL	
AMP	Metabolite	CHEBI:16027	ChEBI	
CAR	Metabolite	CHEBI:17126	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
CROT	Protein	Q9UKG9	Uniprot-TrEMBL	
ACBD4 	Protein	Q8NC06	Uniprot-TrEMBL	
CoA-SH	Metabolite	CHEBI:15346	ChEBI	
CH3COO-	Metabolite	CHEBI:15366	ChEBI	
3-hydroxyhexacosanoyl-CoA	Metabolite	CHEBI:64972	ChEBI	
LCtE-CoA	Metabolite	CHEBI:83727	ChEBI	
CRAT	Protein	P43155	Uniprot-TrEMBL	
PPi	Metabolite	CHEBI:29888	ChEBI	
2E-phytenoyl-CoA	Unknown	R-ALL-6809811	Reactome	
LCFA-CoA 	Metabolite	CHEBI:33184	ChEBI	
NAD+	Metabolite	CHEBI:57540	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
EHHADH	Protein	Q08426	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
ECI2 	Protein	O75521-2	Uniprot-TrEMBL	
NADPH	Metabolite	CHEBI:16474	ChEBI	
ACOX3 	Protein	O15254	Uniprot-TrEMBL	
O2	Metabolite	CHEBI:15379	ChEBI	
NADH	Metabolite	CHEBI:57945	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
4,8,12-trimethyltridecanoyl-CoA	Metabolite	CHEBI:15495	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
H2O2	Metabolite	CHEBI:16240	ChEBI	
Octanoyl-CoA	Metabolite	CHEBI:15533	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
PECR tetramer	Complex	R-HSA-6809578	Reactome	
ACOX2:FAD, ACOXL:FAD	Complex	R-HSA-8848531	Reactome	
NADH	Metabolite	CHEBI:57945	ChEBI	
CoA-SH	Metabolite	CHEBI:15346	ChEBI	
TPP 	Metabolite	CHEBI:58937	ChEBI	
LCFA 	Metabolite	CHEBI:15904	ChEBI	
HCOOH	Metabolite	CHEBI:30751	ChEBI	
ACOT4,6,8	Complex	R-HSA-5690077	Reactome	
Phytanoyl-CoA	Metabolite	CHEBI:15538	ChEBI	
C26:0 CoA	Metabolite	CHEBI:52966	ChEBI	
ACOX2 	Protein	Q99424	Uniprot-TrEMBL	
H+	Metabolite	CHEBI:15378	ChEBI	
LCFA-CoA 	Metabolite	CHEBI:33184	ChEBI	
ACOX1-2 	Protein	Q15067-2	Uniprot-TrEMBL	
Ac-CoA	Metabolite	CHEBI:15351	ChEBI	
(2S) Pristanoyl-CoA	Metabolite	CHEBI:64039	ChEBI	
CAR	Metabolite	CHEBI:17126	ChEBI	
SCP2-1	Protein	P22307-1	Uniprot-TrEMBL	
MLYCD(40-493)	Protein	O95822-2	Uniprot-TrEMBL	
AMP	Metabolite	CHEBI:16027	ChEBI	
CoA-SH	Metabolite	CHEBI:15346	ChEBI	
2E-octenoyl-CoA	Metabolite	CHEBI:27537	ChEBI	
AMP	Metabolite	CHEBI:16027	ChEBI	
NUDT7	Protein	P0C024	Uniprot-TrEMBL	
CO2	Metabolite	CHEBI:16526	ChEBI	
3-ketopristanoyl-CoA	Metabolite	CHEBI:15371	ChEBI	
HACL1 	Protein	Q9UJ83	Uniprot-TrEMBL	
NAD+	Metabolite	CHEBI:57540	ChEBI	
3-ketohexacosanoyl-CoA	Metabolite	CHEBI:52977	ChEBI	
pristanate	Metabolite	CHEBI:77268	ChEBI	
H2O2	Metabolite	CHEBI:16240	ChEBI	
CoA-SH	Metabolite	CHEBI:15346	ChEBI	
ACOXL 	Protein	Q9NUZ1	Uniprot-TrEMBL	
2oxo-PALM	Metabolite	CHEBI:86988	ChEBI	
3S2HPhy-CoA	Metabolite	CHEBI:15475	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
PHYH:Fe++	Complex	R-HSA-389634	Reactome	
C26:0 CoA	Metabolite	CHEBI:52966	ChEBI	
(2R) Pristanoyl-CoA	Metabolite	CHEBI:51341	ChEBI	
NAD+	Metabolite	CHEBI:57540	ChEBI	
MCFA, LCFA	Complex	R-ALL-5690539	Reactome	
ACBD5 	Protein	Q5T8D3	Uniprot-TrEMBL	
ACBD4,5:LCFA-CoA,
MCFA-CoA	Complex	R-HSA-8866017	Reactome	
ALDH3A2-2 	Protein	P51648-2	Uniprot-TrEMBL	
MCFA-CoA 	Metabolite	CHEBI:61907	ChEBI	
DECR2	Protein	Q9NUI1	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
H2O2	Metabolite	CHEBI:16240	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
PHYH 	Protein	O14832	Uniprot-TrEMBL	
Phytanate	Metabolite	CHEBI:16285	ChEBI	
ACOX3:FAD	Complex	R-HSA-389905	Reactome	
MCFA 	Metabolite	CHEBI:59554	ChEBI	
trans-2,3-dehydropristanoyl-CoA	Metabolite	CHEBI:63803	ChEBI	
Malonyl-CoA	Metabolite	CHEBI:15531	ChEBI	
ABCD1 	Protein	P33897	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
ACAR	Metabolite	CHEBI:15960	ChEBI	
NADH	Metabolite	CHEBI:57945	ChEBI	
Ac-CoA	Metabolite	CHEBI:15351	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
ACOT8	Protein	O14734	Uniprot-TrEMBL	
AMP	Metabolite	CHEBI:16027	ChEBI	
MCFA-CoA, LCFA-CoA	Complex	R-ALL-5690520	Reactome	
O2	Metabolite	CHEBI:15379	ChEBI	
PPi	Metabolite	CHEBI:29888	ChEBI	
NAD+	Metabolite	CHEBI:57540	ChEBI	
CoA-SH	Metabolite	CHEBI:15346	ChEBI	
ACOT4 	Protein	Q8N9L9	Uniprot-TrEMBL	
CoA-SH	Metabolite	CHEBI:15346	ChEBI	
PECR 	Protein	Q9BY49	Uniprot-TrEMBL	
MCFA-CoA 	Metabolite	CHEBI:61907	ChEBI	
HSD17B4 dimer	Complex	R-HSA-389999	Reactome	
propionyl CoA	Metabolite	CHEBI:15539	ChEBI	
trans-2,3-dehydrohexacosanoyl-CoA	Metabolite	CHEBI:52975	ChEBI	
FAD 	Metabolite	CHEBI:16238	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
NAD+	Metabolite	CHEBI:57540	ChEBI	
NUDT19	Protein	A8MXV4	Uniprot-TrEMBL	
PPANT	Metabolite	CHEBI:16858	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
3Z-octenoyl-CoA	Metabolite	CHEBI:85939	ChEBI	
ACBD5 	Protein	Q5T8D3	Uniprot-TrEMBL	
3',5'-ADP	Metabolite	CHEBI:37240	ChEBI	
Ac-CoA	Metabolite	CHEBI:15351	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
3-hydroxypristanoyl-CoA	Metabolite	CHEBI:63914	ChEBI	
tetracosanoyl-CoA	Metabolite	CHEBI:52974	ChEBI	
HSD17B4(1-736) 	Protein	P51659	Uniprot-TrEMBL	
NADH	Metabolite	CHEBI:57945	ChEBI	
2OH-PALM	Metabolite	CHEBI:65101	ChEBI	
FOR-CoA	Metabolite	CHEBI:15522	ChEBI	
H2O2	Metabolite	CHEBI:16240	ChEBI	
CO2	Metabolite	CHEBI:16526	ChEBI	
t3enoyl-CoA	Metabolite	CHEBI:27700	ChEBI	
ACBD4 	Protein	Q8NC06	Uniprot-TrEMBL	
ACOT8 	Protein	O14734	Uniprot-TrEMBL	
Pristanal	Metabolite	CHEBI:49189	ChEBI	
CoA-SH	Metabolite	CHEBI:15346	ChEBI	
NADH	Metabolite	CHEBI:57945	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
HAO2 tetramer	Complex	R-HSA-6787808	Reactome	
FAD 	Metabolite	CHEBI:16238	ChEBI	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
ACOX1 dimer	Complex	R-HSA-390232	Reactome	
MCFA-CoA 	Metabolite	CHEBI:61907	ChEBI	
H2O2	Metabolite	CHEBI:16240	ChEBI	
NADPH	Metabolite	CHEBI:16474	ChEBI	
HACL1 tetramer	Complex	R-HSA-389616	Reactome	
LCFA-CoA 	Metabolite	CHEBI:33184	ChEBI	
FA-CoA	Metabolite	CHEBI:37554	ChEBI	
CoA-SH	Metabolite	CHEBI:15346	ChEBI	
4,8-dimethylnonanoylcarnitine	Metabolite	CHEBI:63874	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
4,8-dimethylnonanoyl-CoA	Metabolite	CHEBI:63856	ChEBI	
ACAA1	Protein	P09110	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
SUCCA	Metabolite	CHEBI:30031	ChEBI	
HAO2 	Protein	Q9NYQ3	Uniprot-TrEMBL	
SLC25A17	Protein	O43808	Uniprot-TrEMBL	
SLC27A2	Protein	O14975	Uniprot-TrEMBL	
2OG	Metabolite	CHEBI:16810	ChEBI	
acyl-PPANT	Metabolite	CHEBI:47983	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
ECI2 trimer	Complex	R-HSA-6809799	Reactome	
