ID	Database
1894595	Pubmed
18682559	Pubmed
764868	Pubmed
5324173	Pubmed
16125937	Pubmed
5324172	Pubmed
182209	Pubmed
18767960	Pubmed
7755634	Pubmed
8428657	Pubmed
16055448	Pubmed
16429158	Pubmed
14671330	Pubmed
11714285	Pubmed
9431993	Pubmed
8188258	Pubmed
12690580	Pubmed
11829477	Pubmed
8449960	Pubmed
10684970	Pubmed
10329163	Pubmed
17847012	Pubmed
15779907	Pubmed
11858721	Pubmed
14660560	Pubmed
1373391	Pubmed
1761529	Pubmed
7654687	Pubmed
16906134	Pubmed
7118399	Pubmed
10828066	Pubmed
4130389	Pubmed
6022858	Pubmed
656444	Pubmed
8078941	Pubmed
17384640	Pubmed
11347887	Pubmed
9466989	Pubmed
9278442	Pubmed
16300924	Pubmed
15274629	Pubmed
10764807	Pubmed
9421509	Pubmed
8052601	Pubmed
14500886	Pubmed
