Label	Type	ID	Database	Comment
HIST1H2BN 	Protein	Q99877	Uniprot-TrEMBL	
HIST1H2AJ 	Protein	Q99878	Uniprot-TrEMBL	
CCNH 	Protein	P51946	Uniprot-TrEMBL	
TBP 	Protein	P20226	Uniprot-TrEMBL	
Sal Box 	Protein	U13369	NCBI Protein	Named the "Sal Box" as a Sal I restriction endonuclease site is located within the sequence. An 18 base pair sequence element found in multiple copies in the nontranscribed spacer downstream of the 18S rRNA coding region.  This element provides the termination signal for ribosomal gene transcription.
ZNRD1 	Protein	Q9P1U0	Uniprot-TrEMBL	
HIST2H2AC 	Protein	Q16777	Uniprot-TrEMBL	
H2AFB1 	Protein	P0C5Y9	Uniprot-TrEMBL	
POLR2F 	Protein	P61218	Uniprot-TrEMBL	
H2AFJ 	Protein	Q9BTM1	Uniprot-TrEMBL	
POLR1A 	Protein	O95602	Uniprot-TrEMBL	
TTF1 	Protein	Q15361	Uniprot-TrEMBL	
TAF1C 	Protein	Q15572	Uniprot-TrEMBL	
TAF1D	Protein	Q9H5J8	Uniprot-TrEMBL	
ERCC2 	Protein	P18074	Uniprot-TrEMBL	
TAF1C 	Protein	Q15572	Uniprot-TrEMBL	
TAF1A 	Protein	Q15573	Uniprot-TrEMBL	
POLR2F 	Protein	P61218	Uniprot-TrEMBL	
GTF2H1 	Protein	P32780	Uniprot-TrEMBL	
HIST1H2BC 	Protein	P62807	Uniprot-TrEMBL	
DNA 	Unknown	R-ALL-29428	Reactome	
HIST1H2AD 	Protein	P20671	Uniprot-TrEMBL	
GTP 	Metabolite	CHEBI:15996	ChEBI	
POLR2H 	Protein	P52434	Uniprot-TrEMBL	
TTF1	Protein	Q15361	Uniprot-TrEMBL	
GTF2H2 	Protein	Q13888	Uniprot-TrEMBL	
HIST1H2BK 	Protein	O60814	Uniprot-TrEMBL	
HDAC2 	Protein	Q92769	Uniprot-TrEMBL	
KAT2B 	Protein	Q92831	Uniprot-TrEMBL	
p-UBTF 	Protein	P17480	Uniprot-TrEMBL	
H2AFZ 	Protein	P0C0S5	Uniprot-TrEMBL	
Me2K-10-H3F3A 	Protein	P84243	Uniprot-TrEMBL	
CTP 	Metabolite	CHEBI:17677	ChEBI	
UBTF 	Protein	P17480	Uniprot-TrEMBL	
CDK7 	Protein	P50613	Uniprot-TrEMBL	
p-T202,Y204-MAPK3 	Protein	P27361	Uniprot-TrEMBL	
H2AFX 	Protein	P16104	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
POLR1E 	Protein	Q9GZS1	Uniprot-TrEMBL	
TAF1C 	Protein	Q15572	Uniprot-TrEMBL	
UBTF 	Protein	P17480	Uniprot-TrEMBL	
POLR1B 	Protein	Q9H9Y6	Uniprot-TrEMBL	
HIST2H3A 	Protein	Q71DI3	Uniprot-TrEMBL	
TAF1C 	Protein	Q15572	Uniprot-TrEMBL	
H2AFZ 	Protein	P0C0S5	Uniprot-TrEMBL	
POLR2E 	Protein	P19388	Uniprot-TrEMBL	
POLR2H	Protein	P52434	Uniprot-TrEMBL	
HIST2H2BE 	Protein	Q16778	Uniprot-TrEMBL	
GTF2H2 	Protein	Q13888	Uniprot-TrEMBL	
KAT2A 	Protein	Q92830	Uniprot-TrEMBL	
TTF1 	Protein	Q15361	Uniprot-TrEMBL	
Acetylayed
SL1:PhosUBF-1:rDNA
promoter	Complex	R-HSA-73694	Reactome	
TAF1B	Protein	Q53T94	Uniprot-TrEMBL	
POLR2E 	Protein	P19388	Uniprot-TrEMBL	
Active RNA
Polymerase I	Complex	R-HSA-73715	Reactome	
POLR1B 	Protein	Q9H9Y6	Uniprot-TrEMBL	
POLR2L 	Protein	P62875	Uniprot-TrEMBL	
Sal Box 	Protein	U13369	NCBI Protein	Named the "Sal Box" as a Sal I restriction endonuclease site is located within the sequence. An 18 base pair sequence element found in multiple copies in the nontranscribed spacer downstream of the 18S rRNA coding region.  This element provides the termination signal for ribosomal gene transcription.
HIST1H2BK 	Protein	O60814	Uniprot-TrEMBL	
H2AFX 	Protein	P16104	Uniprot-TrEMBL	
Ac-TAF1B 	Protein	Q53T94	Uniprot-TrEMBL	
POLR1E 	Protein	Q9GZS1	Uniprot-TrEMBL	
