Label	Type	ID	Database	Comment
N-methylated substrate	Metabolite			
XP_001501512.1	GeneProduct	ENSECAG00000017602	Ensembl	
XP_001497466.2	GeneProduct	ENSECAG00000007391	Ensembl	
Phosphate	Metabolite	HMDB0001429	HMDB	
S-Adenosylhomocysteine	Metabolite	HMDB0000939	HMDB	
S-methylated substrate	Metabolite			
Substrate	Metabolite			
O-methylated substrate	Metabolite			
TPMT_HORSE	GeneProduct	ENSECAG00000013653	Ensembl	
S-Adenosylmethionine	Metabolite	HMDB0001185	HMDB	
ATP	Metabolite	HMDB0000538	HMDB	
Q95LQ5_HORSE	GeneProduct	ENSECAG00000010548	Ensembl	
XP_001503384.1	GeneProduct	ENSECAG00000021219	Ensembl	
S-Adenosylmethionine	Metabolite	HMDB0001185	HMDB	
XP_001490376.2	GeneProduct	ENSECAG00000011592	Ensembl	
XP_001500553.1	GeneProduct	ENSECAG00000014579	Ensembl	
L-Methionine	Metabolite	HMDB0000696	HMDB	
NNMT	GeneProduct			
Phosphate	Metabolite	HMDB0001429	HMDB	
S-Adenosylmethionine	Metabolite	HMDB0001185	HMDB	
S-Adenosylhomocysteine	Metabolite	HMDB0000939	HMDB	
S-Adenosylhomocysteine	Metabolite	HMDB0000939	HMDB	
COMT	GeneProduct			
