ID	Database
14644197	Pubmed
19851329	Pubmed
12620240	Pubmed
20308068	Pubmed
12620239	Pubmed
12215447	Pubmed
20696707	Pubmed
15289496	Pubmed
11384965	Pubmed
19278658	Pubmed
12912912	Pubmed
19683492	Pubmed
9721089	Pubmed
18485876	Pubmed
12887920	Pubmed
21737330	Pubmed
12181749	Pubmed
15814722	Pubmed
9880531	Pubmed
20951169	Pubmed
15760909	Pubmed
10837247	Pubmed
21235526	Pubmed
15024054	Pubmed
19416807	Pubmed
10894160	Pubmed
20218968	Pubmed
18838202	Pubmed
18256533	Pubmed
12721308	Pubmed
7538907	Pubmed
18709644	Pubmed
16115877	Pubmed
17327223	Pubmed
10508784	Pubmed
10508785	Pubmed
15276183	Pubmed
