Label	Type	ID	Database	Comment
N-methylated substrate	Metabolite			
MAT1A	GeneProduct	ENSPTRG00000002682	Ensembl	
MAT2A	GeneProduct	ENSPTRG00000012134	Ensembl	
Phosphate	Metabolite	HMDB0001429	HMDB	
S-Adenosylhomocysteine	Metabolite	HMDB0000939	HMDB	
S-methylated substrate	Metabolite			
Substrate	Metabolite			
O-methylated substrate	Metabolite			
TPMT_PANTR	GeneProduct	ENSPTRG00000017756	Ensembl	
S-Adenosylmethionine	Metabolite	HMDB0001185	HMDB	
ATP	Metabolite	HMDB0000538	HMDB	
PNMT	GeneProduct	ENSPTRG00000009098	Ensembl	
MAT2B	GeneProduct	ENSPTRG00000017504	Ensembl	
S-Adenosylmethionine	Metabolite	HMDB0001185	HMDB	
Q9N2A9_PANTR	GeneProduct	ENSPTRG00000012503	Ensembl	
INMT	GeneProduct	ENSPTRG00000019045	Ensembl	
L-Methionine	Metabolite	HMDB0000696	HMDB	
NNMT	GeneProduct	ENSPTRG00000004303	Ensembl	
Phosphate	Metabolite	HMDB0001429	HMDB	
S-Adenosylmethionine	Metabolite	HMDB0001185	HMDB	
S-Adenosylhomocysteine	Metabolite	HMDB0000939	HMDB	
S-Adenosylhomocysteine	Metabolite	HMDB0000939	HMDB	
COMT	GeneProduct	ENSPTRG00000014070	Ensembl	
