ID	Database
21173796	Pubmed
19680262	Pubmed
21232019	Pubmed
24298274	Pubmed
22017430	Pubmed
24432023	Pubmed
20489699	Pubmed
24248355	Pubmed
10797013	Pubmed
18997794	Pubmed
8521496	Pubmed
9247583	Pubmed
18997792	Pubmed
9367155	Pubmed
20483727	Pubmed
12374738	Pubmed
19426221	Pubmed
9718306	Pubmed
12787562	Pubmed
19241374	Pubmed
11728344	Pubmed
10085077	Pubmed
23667509	Pubmed
20385556	Pubmed
16893496	Pubmed
12529173	Pubmed
8663299	Pubmed
12571250	Pubmed
9122217	Pubmed
15585864	Pubmed
15644327	Pubmed
25152365	Pubmed
7639698	Pubmed
19815541	Pubmed
7544915	Pubmed
8702708	Pubmed
15368291	Pubmed
12721620	Pubmed
11853672	Pubmed
10359578	Pubmed
18635759	Pubmed
15084608	Pubmed
9852070	Pubmed
15824857	Pubmed
21081755	Pubmed
19302050	Pubmed
18322009	Pubmed
18775730	Pubmed
16443545	Pubmed
10872471	Pubmed
8679576	Pubmed
