Label	Type	ID	Database	Comment
CA4:Zn2+	Complex	R-HSA-1237308	Reactome	
CO-H+-HBA1 	Protein	P69905	Uniprot-TrEMBL	
OxyHbA	Complex	R-HSA-1237320	Reactome	
CA2 	Protein	P00918	Uniprot-TrEMBL	
RHAG	Protein	Q02094	Uniprot-TrEMBL	
heme 	Metabolite	CHEBI:17627	ChEBI	
O2 	Metabolite	CHEBI:15379	ChEBI	
N-seryl-glycosylphosphatidylinositolethanolamine-CA4 	Protein	P22748	Uniprot-TrEMBL	
O2	Metabolite	CHEBI:15379	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
AQP1 	Protein	P29972	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
CO-H+-HBB 	Protein	P68871	Uniprot-TrEMBL	
H+	Metabolite	CHEBI:15378	ChEBI	
SLC4A1 dimer	Complex	R-HSA-1244330	Reactome	
CA1,2	Complex	R-HSA-1475437	Reactome	
HBB 	Protein	P68871	Uniprot-TrEMBL	
Cl-	Metabolite	CHEBI:17996	ChEBI	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
CA1 	Protein	P00915	Uniprot-TrEMBL	
SLC4A1 	Protein	P02730	Uniprot-TrEMBL	
AQP1 tetramer	Complex	R-HSA-432246	Reactome	
HCO3-	Metabolite	CHEBI:17544	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
CO2	Metabolite	CHEBI:16526	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
HBA1 	Protein	P69905	Uniprot-TrEMBL	
Protonated Carbamino
DeoxyHbA	Complex	R-HSA-1237312	Reactome	
CO2	Metabolite	CHEBI:16526	ChEBI	
heme 	Metabolite	CHEBI:17627	ChEBI	
HCO3-	Metabolite	CHEBI:17544	ChEBI	
Cl-	Metabolite	CHEBI:17996	ChEBI	
