ID	Database
20945369	Pubmed
22092795	Pubmed
25837671	Pubmed
11573241	Pubmed
7485389	Pubmed
32104287	Pubmed
32102389	Pubmed
15625461	Pubmed
34017408	Pubmed
16385346	Pubmed
27648692	Pubmed
28771809	Pubmed
26794609	Pubmed
31540582	Pubmed
31974341	Pubmed
18597619	Pubmed
16984440	Pubmed
16217483	Pubmed
17576240	Pubmed
15086769	Pubmed
27477081	Pubmed
28182006	Pubmed
11685189	Pubmed
25876136	Pubmed
23226515	Pubmed
34149889	Pubmed
10550323	Pubmed
25998853	Pubmed
22848228	Pubmed
7999272	Pubmed
958880	Pubmed
15953044	Pubmed
27256813	Pubmed
12373339	Pubmed
10469310	Pubmed
16621453	Pubmed
15296246	Pubmed
17644256	Pubmed
2656805	Pubmed
33073427	Pubmed
