ID	Database
20410258	Pubmed
7632928	Pubmed
9716487	Pubmed
12773095	Pubmed
9685167	Pubmed
26551279	Pubmed
9143707	Pubmed
22595692	Pubmed
8666978	Pubmed
15519241	Pubmed
12601009	Pubmed
9285712	Pubmed
7871433	Pubmed
10777583	Pubmed
2779549	Pubmed
8119965	Pubmed
12811586	Pubmed
10851062	Pubmed
8390097	Pubmed
11943154	Pubmed
9238703	Pubmed
16051226	Pubmed
2788034	Pubmed
8637716	Pubmed
7957045	Pubmed
8662591	Pubmed
8662795	Pubmed
7812050	Pubmed
16868551	Pubmed
10966616	Pubmed
21715184	Pubmed
12829785	Pubmed
2261637	Pubmed
7701321	Pubmed
9794795	Pubmed
9382798	Pubmed
8134389	Pubmed
8272873	Pubmed
10586060	Pubmed
9630226	Pubmed
8140422	Pubmed
10812968	Pubmed
8627290	Pubmed
7670098	Pubmed
19920145	Pubmed
7852997	Pubmed
12707266	Pubmed
15450249	Pubmed
11121117	Pubmed
18519587	Pubmed
7862649	Pubmed
7738033	Pubmed
11834704	Pubmed
